746,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-09-19 03:09:00,2
2019-09-19 03:10:00,8
2019-09-19 03:13:00,14
2019-09-19 03:14:00,15
2019-09-19 03:17:00,17
2019-09-19 03:18:00,12
2019-09-19 03:21:00,17
2019-09-19 03:22:00,5
2019-09-19 03:43:00,18
2019-09-19 06:53:00,18
2019-09-19 07:08:00,1
2019-09-19 07:51:00,42
2019-09-19 08:19:00,42
2019-09-19 08:22:00,42
2019-09-19 08:28:00,44
2019-09-19 14:10:00,10
2019-09-19 14:11:00,13
2019-09-19 14:12:00,17
2019-09-19 14:13:00,7
2019-09-19 15:15:00,18
2019-09-19 15:28:00,42
2019-09-19 15:38:00,42
2019-09-19 16:26:00,42
2019-09-19 17:05:00,42
2019-09-19 20:22:00,11
2019-09-19 20:23:00,17
2019-09-19 20:24:00,14
2019-09-19 20:25:00,15
2019-09-19 20:26:00,13
2019-09-19 20:27:00,16
2019-09-19 20:28:00,4
2019-09-19 22:31:00,42
2019-09-19 23:30:00,84
