129,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-09-19 00:30:00,1
2019-09-19 00:32:00,1
2019-09-19 00:48:00,1
2019-09-19 00:52:00,1
2019-09-19 01:09:00,1
2019-09-19 01:22:00,1
2019-09-19 01:24:00,1
2019-09-19 01:26:00,1
2019-09-19 01:28:00,1
2019-09-19 01:36:00,1
2019-09-19 01:38:00,1
2019-09-19 01:40:00,1
2019-09-19 01:42:00,1
2019-09-19 01:43:00,1
2019-09-19 01:44:00,2
2019-09-19 01:45:00,1
2019-09-19 01:46:00,1
2019-09-19 01:52:00,1
2019-09-19 01:53:00,1
2019-09-19 01:54:00,1
2019-09-19 02:01:00,1
2019-09-19 02:24:00,1
2019-09-19 02:34:00,2
2019-09-19 02:40:00,1
2019-09-19 02:56:00,1
2019-09-19 03:20:00,1
2019-09-19 04:19:00,1
2019-09-19 04:41:00,1
2019-09-19 04:51:00,1
2019-09-19 05:04:00,1
2019-09-19 06:12:00,1
2019-09-19 06:28:00,1
2019-09-19 06:44:00,1
2019-09-19 08:00:00,1
2019-09-19 08:59:00,1
2019-09-19 09:04:00,1
2019-09-19 10:03:00,1
2019-09-19 11:16:00,1
2019-09-19 11:59:00,1
2019-09-19 12:06:00,1
2019-09-19 12:17:00,1
2019-09-19 12:45:00,1
2019-09-19 13:11:00,1
2019-09-19 13:19:00,1
2019-09-19 13:28:00,1
2019-09-19 13:31:00,2
2019-09-19 13:33:00,1
2019-09-19 13:37:00,1
2019-09-19 13:38:00,1
2019-09-19 13:42:00,1
2019-09-19 13:44:00,1
2019-09-19 13:52:00,1
2019-09-19 13:53:00,1
2019-09-19 14:20:00,1
2019-09-19 14:38:00,1
2019-09-19 14:45:00,1
2019-09-19 14:57:00,1
2019-09-19 15:04:00,1
2019-09-19 15:05:00,1
2019-09-19 15:12:00,1
2019-09-19 15:19:00,1
2019-09-19 15:22:00,1
2019-09-19 15:32:00,1
2019-09-19 15:33:00,2
2019-09-19 16:05:00,1
2019-09-19 16:15:00,1
2019-09-19 17:09:00,1
2019-09-19 17:12:00,1
2019-09-19 17:23:00,1
2019-09-19 17:28:00,1
2019-09-19 17:30:00,1
2019-09-19 17:48:00,2
2019-09-19 17:49:00,1
2019-09-19 17:59:00,1
2019-09-19 18:01:00,1
2019-09-19 18:02:00,1
2019-09-19 18:03:00,1
2019-09-19 18:05:00,1
2019-09-19 18:12:00,1
2019-09-19 18:13:00,1
2019-09-19 18:26:00,1
2019-09-19 18:27:00,1
2019-09-19 18:32:00,1
2019-09-19 18:48:00,1
2019-09-19 18:49:00,1
2019-09-19 19:00:00,1
2019-09-19 19:01:00,1
2019-09-19 20:24:00,2
2019-09-19 20:25:00,1
2019-09-19 20:26:00,1
2019-09-19 20:27:00,1
2019-09-19 20:29:00,1
2019-09-19 20:30:00,1
2019-09-19 20:31:00,2
2019-09-19 20:32:00,2
2019-09-19 20:33:00,1
2019-09-19 20:35:00,1
2019-09-19 20:36:00,2
2019-09-19 20:37:00,2
2019-09-19 20:38:00,1
2019-09-19 20:39:00,1
2019-09-19 20:40:00,2
2019-09-19 20:41:00,1
2019-09-19 20:42:00,1
2019-09-19 21:01:00,1
2019-09-19 21:18:00,2
2019-09-19 21:29:00,1
2019-09-19 21:32:00,1
2019-09-19 21:33:00,1
2019-09-19 21:36:00,1
2019-09-19 21:42:00,1
2019-09-19 21:51:00,1
2019-09-19 21:52:00,1
2019-09-19 23:12:00,1
2019-09-19 23:46:00,1
2019-09-19 23:52:00,1
2019-09-19 23:54:00,1
