418,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-09-19 00:45:00,1
2019-09-19 01:45:00,1
2019-09-19 02:44:00,2
2019-09-19 02:45:00,1
2019-09-19 03:41:00,1
2019-09-19 03:45:00,1
2019-09-19 04:45:00,1
2019-09-19 05:44:00,1
2019-09-19 06:45:00,1
2019-09-19 06:49:00,45
2019-09-19 06:50:00,45
2019-09-19 06:51:00,1
2019-09-19 06:53:00,20
2019-09-19 06:54:00,13
2019-09-19 06:56:00,1
2019-09-19 07:01:00,24
2019-09-19 07:12:00,1
2019-09-19 07:44:00,1
2019-09-19 08:47:00,1
2019-09-19 09:44:00,1
2019-09-19 10:16:00,9
2019-09-19 10:44:00,10
2019-09-19 10:54:00,9
2019-09-19 11:01:00,9
2019-09-19 11:26:00,4
2019-09-19 11:27:00,28
2019-09-19 11:44:00,1
2019-09-19 12:00:00,22
2019-09-19 12:01:00,34
2019-09-19 12:02:00,28
2019-09-19 12:03:00,28
2019-09-19 12:44:00,1
2019-09-19 13:44:00,1
2019-09-19 13:55:00,9
2019-09-19 14:14:00,9
2019-09-19 14:29:00,9
2019-09-19 14:44:00,1
2019-09-19 15:02:00,9
2019-09-19 15:45:00,1
2019-09-19 15:52:00,1
2019-09-19 16:30:00,9
2019-09-19 16:33:00,9
2019-09-19 16:45:00,1
2019-09-19 16:52:00,1
2019-09-19 17:44:00,1
2019-09-19 18:10:00,9
2019-09-19 18:45:00,1
2019-09-19 19:45:00,1
