60,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-11-19 08:52:00,2
2019-11-19 08:54:00,2
2019-11-19 08:55:00,2
2019-11-19 08:56:00,2
2019-11-19 17:12:00,2
2019-11-19 17:13:00,2
2019-11-19 17:14:00,4
2019-11-19 17:15:00,2
2019-11-19 17:16:00,4
2019-11-19 17:17:00,2
2019-11-19 17:18:00,4
2019-11-19 17:19:00,4
2019-11-19 17:20:00,2
2019-11-19 17:21:00,2
2019-11-19 17:22:00,2
2019-11-19 17:41:00,2
2019-11-19 17:42:00,4
2019-11-19 17:43:00,2
2019-11-19 17:44:00,4
2019-11-19 17:45:00,4
2019-11-19 17:46:00,4
2019-11-19 17:47:00,2
