1,"SELECT TOP #  s.plate,s.mjd,s.fiberid,p.u,p.g,p.r,p.i,p.z  FROM ..SpecObj as s  JOIN ..PhotoObj AS p ON s.bestObjID = p.objID  JOIN dbo.fGetNearbySpecObjEq(#,#,#) AS b ON b.SpecobjID = S.SpecobjID  WHERE (s.class = &&&) AND s.zWarning = # AND ( p.type = # OR p.type = #)"
2019-11-19 18:38:00,1
