1,"select p.ra, p.dec, p.u, p.g, p.r, p.i, p.z from star p, dbo.fgetNearByObjEq(#,+#,#) n where p.objid=n.objid and (p.u BETWEEN # AND #)"
2019-11-19 22:50:00,1
