79,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-11-19 01:56:00,1
2019-11-19 19:47:00,1
2019-11-19 19:50:00,1
2019-11-19 19:51:00,1
2019-11-19 19:52:00,1
2019-11-19 19:57:00,1
2019-11-19 20:02:00,1
2019-11-19 20:04:00,1
2019-11-19 20:13:00,1
2019-11-19 20:15:00,1
2019-11-19 20:20:00,1
2019-11-19 20:24:00,1
2019-11-19 20:29:00,1
2019-11-19 20:33:00,1
2019-11-19 20:38:00,1
2019-11-19 20:43:00,1
2019-11-19 20:47:00,1
2019-11-19 20:52:00,1
2019-11-19 20:56:00,1
2019-11-19 21:01:00,1
2019-11-19 21:06:00,1
2019-11-19 21:10:00,1
2019-11-19 21:15:00,1
2019-11-19 21:20:00,1
2019-11-19 21:27:00,1
2019-11-19 21:30:00,1
2019-11-19 21:33:00,1
2019-11-19 21:38:00,1
2019-11-19 21:40:00,1
2019-11-19 21:42:00,1
2019-11-19 21:44:00,1
2019-11-19 21:48:00,1
2019-11-19 21:52:00,1
2019-11-19 21:54:00,1
2019-11-19 21:56:00,1
2019-11-19 21:58:00,1
2019-11-19 22:00:00,3
2019-11-19 22:01:00,2
2019-11-19 22:04:00,1
2019-11-19 22:07:00,2
2019-11-19 22:10:00,4
2019-11-19 22:13:00,2
2019-11-19 22:15:00,1
2019-11-19 22:17:00,1
2019-11-19 22:20:00,1
2019-11-19 22:25:00,1
2019-11-19 22:27:00,2
2019-11-19 22:31:00,1
2019-11-19 22:36:00,1
2019-11-19 22:41:00,1
2019-11-19 22:44:00,1
2019-11-19 22:46:00,1
2019-11-19 22:48:00,1
2019-11-19 22:53:00,1
2019-11-19 22:57:00,1
2019-11-19 23:00:00,1
2019-11-19 23:02:00,1
2019-11-19 23:07:00,1
2019-11-19 23:11:00,1
2019-11-19 23:16:00,1
2019-11-19 23:21:00,1
2019-11-19 23:23:00,1
2019-11-19 23:25:00,1
2019-11-19 23:30:00,1
2019-11-19 23:34:00,1
2019-11-19 23:36:00,1
2019-11-19 23:44:00,1
2019-11-19 23:48:00,1
2019-11-19 23:58:00,1
2019-11-19 23:59:00,1
