14,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-11-19 02:14:00,1
2019-11-19 04:15:00,1
2019-11-19 04:16:00,1
2019-11-19 06:58:00,1
2019-11-19 07:04:00,1
2019-11-19 07:11:00,1
2019-11-19 07:23:00,1
2019-11-19 12:03:00,1
2019-11-19 15:10:00,1
2019-11-19 15:12:00,1
2019-11-19 15:23:00,1
2019-11-19 16:40:00,1
2019-11-19 16:43:00,1
2019-11-19 16:44:00,1
