986,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-11-19 00:00:00,1
2019-11-19 00:45:00,1
2019-11-19 00:50:00,9
2019-11-19 01:45:00,1
2019-11-19 02:45:00,1
2019-11-19 02:59:00,1
2019-11-19 03:45:00,1
2019-11-19 04:22:00,2
2019-11-19 04:23:00,1
2019-11-19 04:45:00,1
2019-11-19 04:54:00,1
2019-11-19 05:15:00,1
2019-11-19 05:29:00,1
2019-11-19 05:30:00,1
2019-11-19 05:46:00,1
2019-11-19 05:50:00,9
2019-11-19 06:17:00,1
2019-11-19 06:46:00,1
2019-11-19 07:30:00,1
2019-11-19 07:35:00,1
2019-11-19 07:37:00,1
2019-11-19 07:45:00,1
2019-11-19 07:47:00,1
2019-11-19 07:48:00,2
2019-11-19 07:49:00,1
2019-11-19 07:50:00,2
2019-11-19 07:52:00,1
2019-11-19 07:53:00,2
2019-11-19 07:54:00,1
2019-11-19 07:55:00,2
2019-11-19 07:56:00,2
2019-11-19 07:57:00,1
2019-11-19 07:58:00,2
2019-11-19 07:59:00,1
2019-11-19 08:00:00,2
2019-11-19 08:01:00,1
2019-11-19 08:02:00,2
2019-11-19 08:03:00,1
2019-11-19 08:04:00,2
2019-11-19 08:05:00,1
2019-11-19 08:06:00,2
2019-11-19 08:07:00,2
2019-11-19 08:08:00,1
2019-11-19 08:09:00,2
2019-11-19 08:10:00,1
2019-11-19 08:11:00,2
2019-11-19 08:12:00,1
2019-11-19 08:13:00,2
2019-11-19 08:14:00,2
2019-11-19 08:15:00,1
2019-11-19 08:16:00,2
2019-11-19 08:17:00,2
2019-11-19 08:18:00,1
2019-11-19 08:19:00,2
2019-11-19 08:20:00,1
2019-11-19 08:21:00,3
2019-11-19 08:22:00,1
2019-11-19 08:23:00,3
2019-11-19 08:24:00,1
2019-11-19 08:25:00,2
2019-11-19 08:26:00,2
2019-11-19 08:27:00,1
2019-11-19 08:28:00,2
2019-11-19 08:29:00,1
2019-11-19 08:30:00,2
2019-11-19 08:31:00,2
2019-11-19 08:32:00,1
2019-11-19 08:33:00,2
2019-11-19 08:34:00,1
2019-11-19 08:35:00,2
2019-11-19 08:36:00,1
2019-11-19 08:37:00,2
2019-11-19 08:38:00,2
