88,select * from fDocFunctionParams(&&&)
2019-10-26 00:59:00,2
2019-10-26 01:31:00,2
2019-10-26 01:41:00,2
2019-10-26 01:43:00,3
2019-10-26 02:31:00,2
2019-10-26 02:33:00,2
2019-10-26 02:43:00,2
2019-10-26 02:46:00,3
2019-10-26 04:31:00,1
2019-10-26 04:48:00,27
2019-10-26 05:09:00,1
2019-10-26 05:29:00,2
2019-10-26 05:47:00,3
2019-10-26 05:57:00,3
2019-10-26 07:10:00,3
2019-10-26 10:54:00,1
2019-10-26 11:26:00,2
2019-10-26 12:04:00,1
2019-10-26 14:01:00,1
2019-10-26 14:27:00,3
2019-10-26 14:48:00,2
2019-10-26 15:19:00,2
2019-10-26 15:26:00,1
2019-10-26 15:28:00,3
2019-10-26 15:44:00,1
2019-10-26 16:43:00,2
2019-10-26 17:45:00,1
2019-10-26 18:25:00,2
2019-10-26 18:26:00,1
2019-10-26 18:27:00,1
2019-10-26 19:47:00,2
2019-10-26 21:24:00,1
2019-10-26 22:25:00,3
