1,"select distinct county from optw.tamass.TRACTS      where centroid.MakeValid().STDistance(@center) < # -- meters ) select ID, wkt=geom.MakeValid().ToString(), dist=centroid.MakeValid().STDistance(@center) from optw.tamass.TRACTS  where county in (select county from counties)"
2019-10-26 17:17:00,1
