1,"SELECT # FROM(SELECT COUNT(*),CONCAT(#,(SELECT (ELT(#=#,#))),#,FLOOR(RAND(#)*#))x FROM INFORMATION_SCHEMA.CHARACTER_SETS GROUP BY x)a) AND (#=#"
2019-10-26 17:32:00,1
