152,select * from Field where fieldId=#
2019-10-26 00:20:00,1
2019-10-26 00:34:00,1
2019-10-26 00:50:00,1
2019-10-26 01:18:00,1
2019-10-26 02:05:00,1
2019-10-26 02:44:00,1
2019-10-26 05:25:00,1
2019-10-26 05:29:00,1
2019-10-26 05:43:00,1
2019-10-26 06:01:00,1
2019-10-26 07:17:00,1
2019-10-26 07:30:00,1
2019-10-26 08:11:00,2
2019-10-26 08:27:00,1
2019-10-26 10:39:00,2
2019-10-26 10:51:00,2
2019-10-26 13:48:00,1
2019-10-26 14:24:00,1
2019-10-26 14:33:00,3
2019-10-26 14:50:00,1
2019-10-26 14:56:00,1
2019-10-26 15:02:00,13
2019-10-26 15:22:00,1
2019-10-26 15:48:00,1
2019-10-26 15:53:00,4
2019-10-26 15:59:00,2
2019-10-26 16:14:00,2
2019-10-26 16:43:00,4
2019-10-26 17:07:00,6
2019-10-26 17:08:00,24
2019-10-26 17:09:00,4
2019-10-26 17:20:00,1
2019-10-26 17:34:00,1
2019-10-26 17:43:00,2
2019-10-26 17:59:00,5
2019-10-26 18:11:00,3
2019-10-26 18:52:00,2
2019-10-26 19:13:00,5
2019-10-26 19:14:00,17
2019-10-26 19:18:00,1
2019-10-26 19:38:00,1
2019-10-26 19:39:00,4
2019-10-26 20:02:00,1
2019-10-26 21:36:00,1
2019-10-26 21:46:00,2
2019-10-26 21:48:00,1
2019-10-26 21:49:00,2
2019-10-26 21:50:00,2
2019-10-26 21:54:00,2
2019-10-26 21:58:00,2
2019-10-26 22:02:00,1
2019-10-26 22:05:00,1
2019-10-26 22:07:00,1
2019-10-26 23:00:00,1
2019-10-26 23:29:00,1
2019-10-26 23:31:00,4
2019-10-26 23:57:00,1
