1,"select distinct county from optw.tamass.TRACTS      where centroid.STDistance(@center) < # -- meters ) select ID, wkt=geom.ToString()     , dist=centroid.STDistance(@center) from optw.tamass.TRACTS  where county in (select county from counties)"
2019-10-26 17:27:00,1
