416,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-09-23 00:00:00,2
2019-09-23 00:03:00,2
2019-09-23 00:05:00,2
2019-09-23 00:09:00,1
2019-09-23 00:10:00,1
2019-09-23 00:11:00,1
2019-09-23 00:13:00,2
2019-09-23 00:17:00,2
2019-09-23 00:18:00,1
2019-09-23 00:19:00,2
2019-09-23 00:20:00,2
2019-09-23 00:22:00,1
2019-09-23 00:23:00,2
2019-09-23 00:24:00,2
2019-09-23 00:27:00,1
2019-09-23 00:28:00,2
2019-09-23 00:31:00,1
2019-09-23 00:33:00,2
2019-09-23 00:36:00,2
2019-09-23 00:38:00,1
2019-09-23 00:40:00,2
2019-09-23 00:48:00,1
2019-09-23 00:49:00,1
2019-09-23 00:50:00,2
2019-09-23 00:55:00,1
2019-09-23 00:56:00,2
2019-09-23 01:01:00,2
2019-09-23 01:05:00,1
2019-09-23 01:06:00,2
2019-09-23 01:08:00,1
2019-09-23 01:12:00,1
2019-09-23 01:13:00,1
2019-09-23 01:18:00,2
2019-09-23 01:23:00,1
2019-09-23 01:24:00,1
2019-09-23 01:28:00,1
2019-09-23 01:29:00,1
2019-09-23 01:33:00,1
2019-09-23 01:34:00,1
2019-09-23 01:37:00,2
2019-09-23 01:42:00,2
2019-09-23 01:50:00,2
2019-09-23 01:57:00,2
2019-09-23 02:05:00,1
2019-09-23 02:07:00,1
2019-09-23 02:08:00,1
2019-09-23 02:10:00,2
2019-09-23 02:12:00,1
2019-09-23 02:14:00,1
2019-09-23 02:15:00,1
2019-09-23 02:27:00,1
2019-09-23 02:37:00,1
2019-09-23 02:48:00,1
2019-09-23 03:00:00,2
2019-09-23 03:17:00,1
2019-09-23 03:30:00,1
2019-09-23 03:44:00,2
2019-09-23 03:58:00,1
2019-09-23 04:09:00,1
2019-09-23 04:18:00,1
2019-09-23 04:31:00,1
2019-09-23 04:42:00,2
2019-09-23 04:55:00,2
2019-09-23 05:07:00,1
2019-09-23 05:18:00,2
2019-09-23 05:30:00,1
2019-09-23 05:31:00,1
2019-09-23 05:43:00,2
2019-09-23 05:57:00,1
2019-09-23 06:07:00,1
2019-09-23 06:08:00,1
2019-09-23 06:19:00,1
2019-09-23 06:20:00,1
2019-09-23 06:33:00,1
2019-09-23 06:45:00,1
2019-09-23 06:46:00,1
2019-09-23 06:59:00,1
2019-09-23 07:12:00,2
2019-09-23 07:26:00,1
2019-09-23 07:40:00,2
2019-09-23 07:49:00,1
2019-09-23 07:50:00,1
2019-09-23 08:03:00,1
2019-09-23 08:04:00,1
2019-09-23 08:16:00,2
2019-09-23 08:28:00,2
2019-09-23 08:41:00,1
2019-09-23 08:54:00,2
2019-09-23 08:58:00,2
2019-09-23 09:03:00,1
2019-09-23 09:07:00,1
2019-09-23 09:11:00,2
2019-09-23 09:16:00,2
2019-09-23 09:21:00,1
2019-09-23 09:22:00,1
2019-09-23 09:24:00,1
2019-09-23 09:26:00,1
2019-09-23 09:28:00,1
2019-09-23 09:30:00,1
2019-09-23 09:33:00,1
2019-09-23 09:35:00,1
2019-09-23 09:37:00,1
2019-09-23 09:38:00,1
2019-09-23 09:41:00,2
2019-09-23 09:43:00,1
2019-09-23 09:46:00,1
2019-09-23 09:47:00,1
2019-09-23 09:52:00,2
2019-09-23 09:59:00,1
2019-09-23 10:00:00,1
2019-09-23 10:15:00,2
2019-09-23 10:23:00,1
2019-09-23 10:24:00,1
2019-09-23 10:30:00,1
2019-09-23 10:31:00,1
2019-09-23 10:36:00,2
2019-09-23 10:40:00,2
2019-09-23 10:44:00,1
2019-09-23 10:49:00,1
2019-09-23 10:55:00,2
2019-09-23 11:00:00,2
2019-09-23 11:01:00,1
2019-09-23 11:02:00,1
2019-09-23 11:03:00,2
2019-09-23 11:05:00,2
2019-09-23 11:07:00,2
2019-09-23 11:09:00,2
2019-09-23 11:15:00,1
2019-09-23 11:18:00,2
2019-09-23 11:47:00,2
2019-09-23 11:53:00,1
2019-09-23 11:55:00,1
2019-09-23 11:56:00,1
2019-09-23 12:00:00,2
2019-09-23 12:09:00,1
2019-09-23 12:15:00,1
2019-09-23 12:17:00,1
2019-09-23 12:19:00,2
2019-09-23 12:20:00,1
2019-09-23 12:23:00,1
2019-09-23 12:26:00,2
2019-09-23 12:28:00,1
2019-09-23 12:30:00,2
2019-09-23 12:32:00,1
2019-09-23 12:33:00,1
2019-09-23 12:35:00,1
2019-09-23 12:38:00,2
2019-09-23 12:43:00,1
2019-09-23 12:45:00,2
2019-09-23 12:47:00,1
2019-09-23 12:48:00,1
2019-09-23 12:49:00,2
2019-09-23 12:52:00,2
2019-09-23 12:54:00,2
2019-09-23 12:56:00,1
2019-09-23 12:57:00,1
2019-09-23 12:59:00,1
2019-09-23 13:00:00,1
2019-09-23 13:02:00,1
2019-09-23 13:03:00,1
2019-09-23 13:04:00,1
2019-09-23 13:06:00,1
2019-09-23 13:08:00,2
2019-09-23 13:10:00,1
2019-09-23 13:11:00,1
2019-09-23 13:12:00,1
2019-09-23 13:14:00,2
2019-09-23 13:17:00,1
2019-09-23 13:19:00,1
2019-09-23 13:20:00,1
2019-09-23 13:21:00,1
2019-09-23 13:22:00,1
2019-09-23 13:23:00,1
2019-09-23 13:25:00,1
2019-09-23 13:27:00,1
2019-09-23 13:28:00,1
2019-09-23 13:32:00,1
2019-09-23 13:35:00,1
2019-09-23 13:42:00,2
2019-09-23 13:46:00,1
2019-09-23 13:50:00,1
2019-09-23 13:54:00,1
2019-09-23 13:56:00,1
2019-09-23 14:03:00,1
2019-09-23 14:06:00,1
2019-09-23 14:09:00,1
2019-09-23 14:16:00,2
2019-09-23 14:21:00,1
2019-09-23 14:22:00,1
2019-09-23 14:32:00,2
2019-09-23 14:42:00,1
2019-09-23 14:43:00,1
2019-09-23 14:55:00,1
2019-09-23 14:56:00,1
2019-09-23 15:07:00,1
2019-09-23 15:08:00,1
2019-09-23 15:24:00,1
2019-09-23 15:25:00,1
2019-09-23 15:31:00,2
2019-09-23 15:40:00,2
2019-09-23 15:45:00,2
2019-09-23 15:47:00,1
2019-09-23 15:48:00,1
2019-09-23 15:49:00,1
2019-09-23 16:05:00,2
2019-09-23 16:11:00,2
2019-09-23 16:18:00,2
2019-09-23 16:20:00,1
2019-09-23 16:21:00,1
2019-09-23 16:25:00,1
2019-09-23 16:29:00,1
2019-09-23 16:31:00,1
2019-09-23 16:39:00,1
2019-09-23 16:42:00,1
2019-09-23 16:45:00,1
2019-09-23 16:54:00,2
2019-09-23 16:57:00,1
2019-09-23 17:07:00,1
2019-09-23 17:11:00,1
2019-09-23 17:14:00,1
2019-09-23 17:15:00,1
2019-09-23 17:16:00,1
2019-09-23 17:17:00,1
2019-09-23 17:19:00,1
2019-09-23 17:20:00,1
2019-09-23 17:25:00,2
2019-09-23 17:32:00,1
2019-09-23 17:33:00,1
2019-09-23 17:39:00,1
2019-09-23 17:44:00,2
2019-09-23 17:48:00,2
2019-09-23 17:52:00,1
2019-09-23 17:54:00,1
2019-09-23 17:55:00,2
2019-09-23 17:57:00,1
2019-09-23 18:02:00,1
2019-09-23 18:07:00,1
2019-09-23 18:12:00,1
2019-09-23 18:16:00,1
2019-09-23 18:22:00,1
2019-09-23 18:23:00,1
2019-09-23 18:25:00,1
2019-09-23 18:27:00,1
2019-09-23 18:30:00,2
2019-09-23 18:35:00,2
2019-09-23 18:42:00,1
2019-09-23 18:44:00,2
2019-09-23 18:50:00,1
2019-09-23 18:51:00,1
2019-09-23 18:54:00,1
2019-09-23 18:57:00,1
2019-09-23 18:58:00,1
2019-09-23 19:15:00,1
2019-09-23 19:16:00,1
2019-09-23 19:33:00,1
2019-09-23 19:34:00,1
2019-09-23 19:38:00,1
2019-09-23 19:39:00,2
2019-09-23 19:42:00,1
2019-09-23 19:44:00,2
