89,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-09-23 01:12:00,4
2019-09-23 01:13:00,4
2019-09-23 01:14:00,4
2019-09-23 01:15:00,4
2019-09-23 01:16:00,2
2019-09-23 01:17:00,2
2019-09-23 01:18:00,4
2019-09-23 01:19:00,4
2019-09-23 01:20:00,4
2019-09-23 01:21:00,4
2019-09-23 01:22:00,8
2019-09-23 01:23:00,8
2019-09-23 01:24:00,4
2019-09-23 01:25:00,8
2019-09-23 08:58:00,4
2019-09-23 09:01:00,4
2019-09-23 09:02:00,5
2019-09-23 09:03:00,3
2019-09-23 09:18:00,1
2019-09-23 10:14:00,4
2019-09-23 18:06:00,4
