1,"SELECT     p.kk_g, p.airmass_g, p.aa_g into mydb.TDEfieldfile from mydb.TDErrcf u   JOIN DR7.field p ON p.run = u.run AND p.rerun = u.rerun AND p.camcol = u.camcol AND p.field = u.field"
2019-09-23 10:39:00,1
