17,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-09-23 00:29:00,1
2019-09-23 01:07:00,1
2019-09-23 01:08:00,1
2019-09-23 01:18:00,1
2019-09-23 01:19:00,1
2019-09-23 01:27:00,1
2019-09-23 01:28:00,2
2019-09-23 01:49:00,1
2019-09-23 02:35:00,1
2019-09-23 03:09:00,1
2019-09-23 04:24:00,1
2019-09-23 07:38:00,1
2019-09-23 12:29:00,1
2019-09-23 13:20:00,1
2019-09-23 13:29:00,1
2019-09-23 17:02:00,1
