1,"SELECT TOP #    modelmag_g, devmag_g, expmag_g, devrad_g, exprad_g, devab_g, expab_g, extinction_g,   modelmag_r, devmag_r, expmag_r, devrad_r, exprad_r, devab_r, expab_r, extinction_r, z FROM SpecObj AS s    JOIN Galaxy AS g ON s.specobjid = g.specobjid WHERE ConcentrationIndex = petroR9#_r/petroR5#_r > #   AND eclass < #    AND fracdev_g = #"
2019-09-23 09:47:00,1
