1368,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-09-23 00:02:00,1
2019-09-23 00:03:00,3
2019-09-23 00:06:00,4
2019-09-23 00:12:00,1
2019-09-23 00:13:00,3
2019-09-23 00:16:00,6
2019-09-23 00:22:00,1
2019-09-23 00:23:00,3
2019-09-23 00:26:00,5
2019-09-23 00:32:00,1
2019-09-23 00:33:00,3
2019-09-23 00:36:00,5
2019-09-23 00:42:00,1
2019-09-23 00:43:00,3
2019-09-23 00:46:00,7
2019-09-23 00:52:00,1
2019-09-23 00:53:00,3
2019-09-23 00:56:00,5
2019-09-23 01:02:00,1
2019-09-23 01:03:00,3
2019-09-23 01:06:00,5
2019-09-23 01:12:00,1
2019-09-23 01:13:00,3
2019-09-23 01:16:00,5
2019-09-23 01:22:00,1
2019-09-23 01:23:00,3
2019-09-23 01:26:00,5
2019-09-23 01:32:00,1
2019-09-23 01:33:00,3
2019-09-23 01:36:00,5
2019-09-23 01:42:00,1
2019-09-23 01:43:00,3
2019-09-23 01:46:00,5
2019-09-23 01:52:00,1
2019-09-23 01:53:00,3
2019-09-23 01:56:00,5
2019-09-23 02:02:00,1
2019-09-23 02:03:00,3
2019-09-23 02:06:00,5
2019-09-23 02:12:00,1
2019-09-23 02:13:00,3
2019-09-23 02:16:00,5
2019-09-23 02:22:00,1
2019-09-23 02:23:00,3
2019-09-23 02:26:00,5
2019-09-23 02:32:00,1
2019-09-23 02:33:00,3
2019-09-23 02:36:00,5
2019-09-23 02:42:00,1
2019-09-23 02:43:00,3
2019-09-23 02:46:00,5
2019-09-23 02:52:00,1
2019-09-23 02:53:00,3
2019-09-23 02:56:00,5
2019-09-23 03:02:00,1
2019-09-23 03:03:00,3
2019-09-23 03:06:00,5
2019-09-23 03:12:00,1
2019-09-23 03:13:00,3
2019-09-23 03:16:00,5
2019-09-23 03:22:00,1
2019-09-23 03:23:00,3
2019-09-23 03:26:00,6
2019-09-23 03:32:00,1
2019-09-23 03:33:00,3
2019-09-23 03:36:00,6
2019-09-23 03:42:00,1
2019-09-23 03:43:00,3
2019-09-23 03:46:00,6
2019-09-23 03:52:00,1
2019-09-23 03:53:00,3
2019-09-23 03:56:00,5
2019-09-23 04:02:00,1
2019-09-23 04:03:00,3
2019-09-23 04:06:00,5
2019-09-23 04:12:00,1
2019-09-23 04:13:00,3
2019-09-23 04:16:00,7
2019-09-23 04:22:00,1
2019-09-23 04:23:00,3
2019-09-23 04:26:00,5
2019-09-23 04:28:00,4
