167,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-09-23 00:46:00,1
2019-09-23 01:45:00,1
2019-09-23 02:03:00,1
2019-09-23 02:04:00,1
2019-09-23 02:09:00,1
2019-09-23 02:11:00,1
2019-09-23 02:45:00,1
2019-09-23 03:44:00,1
2019-09-23 04:01:00,1
2019-09-23 04:02:00,1
2019-09-23 04:03:00,1
2019-09-23 04:45:00,1
2019-09-23 05:13:00,1
2019-09-23 05:44:00,1
2019-09-23 06:44:00,1
2019-09-23 06:56:00,9
2019-09-23 07:01:00,14
2019-09-23 07:44:00,1
2019-09-23 07:54:00,8
2019-09-23 07:55:00,1
2019-09-23 08:01:00,1
2019-09-23 08:03:00,1
2019-09-23 08:04:00,1
2019-09-23 08:44:00,1
2019-09-23 09:44:00,1
2019-09-23 10:02:00,1
2019-09-23 10:45:00,1
2019-09-23 11:44:00,1
2019-09-23 11:55:00,7
2019-09-23 12:03:00,7
2019-09-23 12:06:00,28
2019-09-23 12:07:00,7
2019-09-23 12:30:00,2
2019-09-23 12:31:00,7
2019-09-23 12:45:00,1
2019-09-23 13:45:00,1
2019-09-23 14:46:00,1
2019-09-23 14:59:00,9
2019-09-23 15:46:00,1
2019-09-23 16:03:00,9
2019-09-23 16:16:00,9
2019-09-23 16:24:00,9
2019-09-23 16:31:00,9
2019-09-23 16:47:00,1
2019-09-23 17:45:00,1
2019-09-23 18:45:00,1
2019-09-23 19:45:00,1
