2,"SELECT o.objid, o.specobjid, n.type, n.distance, o.nchild, o.survey, j.* FROM MyDB.minijpas as j, SpecPhotoAll as s INTO MyDB.minisdss_teste   CROSS APPLY dbo.fGetNearestObjEq(s.ra, s.dec, #) AS n    JOIN PhotoObjAll AS o ON (n.objid=o.objid)"
2019-09-23 18:24:00,2
