2,"SELECT o.objid, o.specobjid, n.type, n.distance, o.nchild, j.*, o.ra, o.dec FROM MyDB.minijpas as j INTO MyDB.minisdss_teste   CROSS APPLY dbo.fGetNearestObjEq(j.ALPHA_J2#, j.DELTA_J2#, #) AS n    JOIN PhotoObjAll AS o ON (n.objid=o.objid)"
2019-09-23 18:57:00,2
