17,select top # * from specobj
2019-09-23 00:46:00,1
2019-09-23 00:50:00,1
2019-09-23 00:53:00,7
2019-09-23 00:54:00,2
2019-09-23 00:55:00,1
2019-09-23 01:07:00,1
2019-09-23 01:15:00,1
2019-09-23 08:18:00,1
2019-09-23 08:31:00,1
2019-09-23 11:53:00,1
