68,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-09-23 04:45:00,1
2019-09-23 06:50:00,2
2019-09-23 06:51:00,8
2019-09-23 06:55:00,2
2019-09-23 08:45:00,6
2019-09-23 10:15:00,1
2019-09-23 10:20:00,1
2019-09-23 11:35:00,2
2019-09-23 12:10:00,1
2019-09-23 12:50:00,1
2019-09-23 13:20:00,1
2019-09-23 13:40:00,1
2019-09-23 14:45:00,1
2019-09-23 14:50:00,13
2019-09-23 15:50:00,2
2019-09-23 16:50:00,2
2019-09-23 17:35:00,4
2019-09-23 17:50:00,1
2019-09-23 18:20:00,2
2019-09-23 19:15:00,3
2019-09-23 20:10:00,3
2019-09-23 20:35:00,1
2019-09-23 21:05:00,2
2019-09-23 21:35:00,3
2019-09-23 23:20:00,4
