15,"SELECT TOP # fld.run, fld.avg_sky_muJy, fld.runarea AS area, ISNULL(fp.nfirstmatch,#)  FROM (   SELECT run, sum(primaryArea) AS runarea,  #e6*avg(power(cast(#. as float),#*sky_r)) as avg_sky_muJy  FROM Field  GROUP BY run  ) AS fld  LEFT OUTER JOIN (   SELECT p.run, count(*) AS nfirstmatch  FROM FIRST AS fm  INNER JOIN photoprimary as p  ON p.objid=fm.objid  GROUP BY p.run  ) AS fp  ON fld.run=fp.run  ORDER BY fld.run"
2019-09-23 04:23:00,1
2019-09-23 04:25:00,1
2019-09-23 04:28:00,1
2019-09-23 04:33:00,1
2019-09-23 04:42:00,1
2019-09-23 04:59:00,1
2019-09-23 05:15:00,1
2019-09-23 05:25:00,1
2019-09-23 05:34:00,1
2019-09-23 05:51:00,1
2019-09-23 07:57:00,1
2019-09-23 18:33:00,1
2019-09-23 18:38:00,1
2019-09-23 18:47:00,1
2019-09-23 19:04:00,1
