4,"SELECT TOP #    g.z INTO mydb.tmp1  FROM SpecObj as s JOIN Galaxy as g ON s.specobjid = g.specobjid WHERE petroR9#_r/petroR5#_r > #    AND fracdev_g = #       -- modelmag_g, devmag_g, expmag_g, devrad_g, exprad_g, devab_g, expab_g, extinction_g,    -- modelmag_r, devmag_r, expmag_r, devrad_r, exprad_r, devab_r, expab_r, extinction_r,   --   AND eclass < #   -- ON s.specobjid = g.specobjid"
2019-09-23 11:42:00,4
