111,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-09-23 01:07:00,1
2019-09-23 01:37:00,1
2019-09-23 01:39:00,1
2019-09-23 04:13:00,1
2019-09-23 04:55:00,1
2019-09-23 04:56:00,2
2019-09-23 05:11:00,1
2019-09-23 05:12:00,2
2019-09-23 06:22:00,1
2019-09-23 08:13:00,1
2019-09-23 08:18:00,1
2019-09-23 10:32:00,2
2019-09-23 10:34:00,3
2019-09-23 10:35:00,1
2019-09-23 11:15:00,1
2019-09-23 11:22:00,1
2019-09-23 11:44:00,1
2019-09-23 15:17:00,1
2019-09-23 15:18:00,2
2019-09-23 15:19:00,2
2019-09-23 15:20:00,3
2019-09-23 15:21:00,7
2019-09-23 15:22:00,5
2019-09-23 15:23:00,2
2019-09-23 15:24:00,2
2019-09-23 15:25:00,2
2019-09-23 15:26:00,2
2019-09-23 15:27:00,5
2019-09-23 15:28:00,1
2019-09-23 15:29:00,4
2019-09-23 15:58:00,1
2019-09-23 16:35:00,2
2019-09-23 16:37:00,1
2019-09-23 16:41:00,1
2019-09-23 16:48:00,1
2019-09-23 16:58:00,1
2019-09-23 17:00:00,1
2019-09-23 17:04:00,1
2019-09-23 17:10:00,6
2019-09-23 17:11:00,1
2019-09-23 17:16:00,1
2019-09-23 17:33:00,1
2019-09-23 17:48:00,5
2019-09-23 17:50:00,1
2019-09-23 17:51:00,1
2019-09-23 17:52:00,1
2019-09-23 18:07:00,2
2019-09-23 18:10:00,1
2019-09-23 18:11:00,1
2019-09-23 18:13:00,1
2019-09-23 18:14:00,1
2019-09-23 18:28:00,1
2019-09-23 18:29:00,1
2019-09-23 18:30:00,1
2019-09-23 19:10:00,1
2019-09-23 20:46:00,3
2019-09-23 20:51:00,2
2019-09-23 20:52:00,5
2019-09-23 21:31:00,1
2019-09-23 22:25:00,2
2019-09-23 22:26:00,1
2019-09-23 22:29:00,1
