58,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-16 06:19:00,1
2019-10-16 06:45:00,1
2019-10-16 06:47:00,1
2019-10-16 06:54:00,1
2019-10-16 08:23:00,1
2019-10-16 08:51:00,1
2019-10-16 08:53:00,1
2019-10-16 09:04:00,1
2019-10-16 09:10:00,1
2019-10-16 09:13:00,1
2019-10-16 09:14:00,1
2019-10-16 09:26:00,1
2019-10-16 09:35:00,1
2019-10-16 09:38:00,1
2019-10-16 09:40:00,1
2019-10-16 09:46:00,1
2019-10-16 09:47:00,1
2019-10-16 09:55:00,1
2019-10-16 09:58:00,1
2019-10-16 10:02:00,1
2019-10-16 10:11:00,1
2019-10-16 10:12:00,1
2019-10-16 10:22:00,1
2019-10-16 10:27:00,1
2019-10-16 10:28:00,1
2019-10-16 10:29:00,1
2019-10-16 11:19:00,1
2019-10-16 11:23:00,1
2019-10-16 11:34:00,1
2019-10-16 11:37:00,1
2019-10-16 11:39:00,1
2019-10-16 11:40:00,1
2019-10-16 11:41:00,1
2019-10-16 11:50:00,1
2019-10-16 11:52:00,1
2019-10-16 12:00:00,1
2019-10-16 12:05:00,1
2019-10-16 12:09:00,1
2019-10-16 12:18:00,1
2019-10-16 12:23:00,1
2019-10-16 12:33:00,1
2019-10-16 12:40:00,1
2019-10-16 12:50:00,1
2019-10-16 12:52:00,1
2019-10-16 13:03:00,1
2019-10-16 14:10:00,1
2019-10-16 14:36:00,1
2019-10-16 14:38:00,1
2019-10-16 14:58:00,1
2019-10-16 15:21:00,1
2019-10-16 15:42:00,1
2019-10-16 15:44:00,1
2019-10-16 16:32:00,1
2019-10-16 16:36:00,1
2019-10-16 18:28:00,1
2019-10-16 21:19:00,1
2019-10-16 21:29:00,1
2019-10-16 22:04:00,1
