2,"SELECT TOP # psfmagerr_g, psfmag_r, psfmag_i, psfmag_z,ra,dec, flags_r,extinction_g,extinction_r,extinction_i,extinction_z into mydb.MyTable_# from Star  WHERE   ra BETWEEN # and #. AND dec BETWEEN # and #  AND ((flags_r & #) != #)  AND ((flags_r & #) = #)   AND (((flags_r & #) = #) or (psfmagerr_r <= #))  AND (((flags_r & #) = #) or (flags_r & #) = #)"
2019-10-16 07:29:00,2
