574,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-10-16 00:23:00,2
2019-10-16 00:26:00,2
2019-10-16 00:29:00,2
2019-10-16 00:32:00,2
2019-10-16 00:58:00,2
2019-10-16 01:01:00,2
2019-10-16 01:04:00,2
2019-10-16 01:07:00,2
2019-10-16 01:34:00,2
2019-10-16 01:37:00,2
2019-10-16 01:39:00,2
2019-10-16 01:42:00,2
2019-10-16 02:09:00,2
2019-10-16 02:12:00,2
2019-10-16 02:15:00,2
2019-10-16 02:18:00,2
2019-10-16 02:44:00,2
2019-10-16 02:47:00,2
2019-10-16 02:50:00,2
2019-10-16 02:53:00,2
2019-10-16 03:20:00,2
2019-10-16 03:23:00,2
2019-10-16 03:26:00,2
2019-10-16 03:30:00,2
2019-10-16 03:56:00,2
2019-10-16 03:59:00,2
2019-10-16 04:01:00,2
2019-10-16 04:04:00,2
2019-10-16 04:31:00,2
2019-10-16 04:34:00,2
2019-10-16 04:37:00,2
2019-10-16 04:40:00,2
2019-10-16 05:07:00,2
2019-10-16 05:11:00,2
2019-10-16 05:14:00,2
2019-10-16 05:18:00,2
2019-10-16 05:45:00,2
2019-10-16 05:48:00,2
2019-10-16 05:51:00,2
2019-10-16 05:55:00,2
2019-10-16 06:22:00,2
2019-10-16 06:26:00,2
2019-10-16 06:29:00,2
2019-10-16 06:33:00,2
2019-10-16 06:59:00,2
2019-10-16 07:02:00,2
2019-10-16 07:05:00,2
2019-10-16 07:08:00,2
2019-10-16 07:26:00,2
2019-10-16 07:30:00,2
2019-10-16 07:32:00,2
2019-10-16 07:36:00,2
2019-10-16 11:17:00,2
2019-10-16 11:18:00,2
2019-10-16 11:20:00,2
2019-10-16 11:21:00,2
2019-10-16 11:23:00,4
2019-10-16 11:26:00,4
2019-10-16 11:41:00,1
2019-10-16 11:42:00,2
2019-10-16 11:43:00,1
2019-10-16 11:44:00,2
2019-10-16 11:46:00,1
2019-10-16 11:47:00,2
2019-10-16 11:49:00,2
2019-10-16 11:50:00,1
2019-10-16 11:51:00,2
2019-10-16 11:52:00,2
2019-10-16 11:53:00,2
2019-10-16 11:55:00,2
2019-10-16 12:02:00,2
2019-10-16 12:03:00,2
2019-10-16 12:04:00,2
2019-10-16 12:05:00,6
2019-10-16 12:07:00,2
2019-10-16 12:08:00,2
2019-10-16 12:10:00,2
2019-10-16 12:11:00,2
2019-10-16 12:12:00,2
2019-10-16 12:14:00,2
2019-10-16 12:29:00,2
2019-10-16 12:31:00,2
2019-10-16 12:32:00,2
2019-10-16 12:33:00,4
2019-10-16 12:35:00,2
2019-10-16 12:38:00,2
2019-10-16 12:41:00,2
2019-10-16 12:45:00,2
2019-10-16 12:47:00,2
2019-10-16 12:49:00,2
2019-10-16 12:52:00,2
2019-10-16 13:02:00,2
2019-10-16 13:05:00,2
2019-10-16 13:07:00,2
2019-10-16 13:11:00,2
2019-10-16 13:17:00,2
2019-10-16 13:18:00,2
2019-10-16 13:20:00,2
2019-10-16 13:22:00,2
