4,"SELECT TOP # p.run,p.rerun,p.camCol,p.field,p.obj, &&& as filter FROM dbo.fGetNearbyObjEq(#,#,#) as b,  BESTDR2..PhotoObj as p WHERE b.objID = p.objID AND ( p.type = # OR p.type = #)"
2019-10-16 16:32:00,1
2019-10-16 16:34:00,1
2019-10-16 16:35:00,1
2019-10-16 16:36:00,1
