1,"SELECT id.dr8objid, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z from mydb.fmr_ids AS id, photoObj AS p   WHERE id.dr8objid=spp.objID"
2019-10-16 10:15:00,1
