159,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-05-23 00:44:00,1
2019-05-23 01:44:00,1
2019-05-23 02:44:00,1
2019-05-23 02:51:00,9
2019-05-23 03:45:00,1
2019-05-23 03:52:00,1
2019-05-23 04:44:00,1
2019-05-23 05:45:00,1
2019-05-23 06:45:00,1
2019-05-23 07:45:00,1
2019-05-23 08:45:00,1
2019-05-23 08:51:00,1
2019-05-23 08:55:00,9
2019-05-23 09:44:00,1
2019-05-23 10:16:00,9
2019-05-23 10:19:00,1
2019-05-23 10:33:00,1
2019-05-23 10:35:00,2
2019-05-23 10:36:00,2
2019-05-23 10:37:00,1
2019-05-23 10:38:00,1
2019-05-23 10:39:00,2
2019-05-23 10:40:00,2
2019-05-23 10:41:00,1
2019-05-23 10:42:00,1
2019-05-23 10:43:00,2
2019-05-23 10:44:00,2
2019-05-23 10:45:00,1
2019-05-23 10:46:00,1
2019-05-23 10:47:00,2
2019-05-23 10:48:00,2
2019-05-23 10:49:00,1
2019-05-23 10:50:00,2
2019-05-23 10:51:00,1
2019-05-23 10:52:00,1
2019-05-23 10:55:00,2
2019-05-23 10:56:00,2
2019-05-23 10:57:00,1
2019-05-23 10:58:00,2
2019-05-23 11:02:00,3
2019-05-23 11:09:00,2
2019-05-23 11:10:00,1
2019-05-23 11:11:00,1
2019-05-23 11:12:00,1
2019-05-23 11:17:00,1
2019-05-23 11:45:00,1
2019-05-23 12:01:00,2
2019-05-23 12:02:00,2
2019-05-23 12:04:00,2
2019-05-23 12:05:00,1
2019-05-23 12:06:00,1
2019-05-23 12:36:00,1
2019-05-23 12:37:00,1
2019-05-23 12:45:00,1
2019-05-23 13:11:00,2
2019-05-23 13:12:00,2
2019-05-23 13:13:00,1
2019-05-23 13:15:00,2
2019-05-23 13:16:00,2
2019-05-23 13:17:00,1
2019-05-23 13:18:00,1
2019-05-23 13:19:00,1
2019-05-23 13:20:00,2
2019-05-23 13:21:00,2
2019-05-23 13:25:00,2
2019-05-23 13:26:00,1
2019-05-23 13:27:00,2
2019-05-23 13:28:00,2
2019-05-23 13:29:00,2
2019-05-23 13:30:00,1
2019-05-23 13:31:00,1
2019-05-23 13:32:00,2
2019-05-23 13:34:00,9
2019-05-23 13:55:00,1
2019-05-23 14:47:00,1
2019-05-23 15:32:00,1
2019-05-23 15:45:00,1
2019-05-23 16:46:00,1
2019-05-23 17:09:00,1
2019-05-23 17:13:00,1
2019-05-23 17:16:00,1
2019-05-23 17:22:00,1
2019-05-23 17:35:00,1
2019-05-23 17:40:00,1
2019-05-23 17:41:00,1
2019-05-23 17:45:00,1
2019-05-23 17:51:00,1
2019-05-23 18:45:00,1
2019-05-23 19:19:00,9
2019-05-23 19:45:00,1
