53,select * from galSpecLine where specObjId=#
2019-05-23 00:18:00,1
2019-05-23 00:42:00,1
2019-05-23 01:17:00,1
2019-05-23 03:11:00,1
2019-05-23 06:25:00,1
2019-05-23 07:56:00,1
2019-05-23 08:07:00,1
2019-05-23 09:14:00,7
2019-05-23 09:54:00,1
2019-05-23 10:49:00,6
2019-05-23 10:50:00,1
2019-05-23 12:40:00,2
2019-05-23 12:41:00,1
2019-05-23 12:42:00,1
2019-05-23 12:43:00,4
2019-05-23 12:44:00,1
2019-05-23 12:45:00,2
2019-05-23 12:46:00,1
2019-05-23 12:47:00,1
2019-05-23 12:58:00,1
2019-05-23 14:05:00,3
2019-05-23 14:08:00,1
2019-05-23 14:18:00,1
2019-05-23 15:12:00,1
2019-05-23 15:39:00,1
2019-05-23 16:28:00,1
2019-05-23 16:47:00,1
2019-05-23 17:54:00,1
2019-05-23 19:14:00,1
2019-05-23 19:16:00,1
2019-05-23 19:51:00,1
2019-05-23 20:23:00,1
2019-05-23 21:21:00,1
2019-05-23 21:23:00,1
2019-05-23 21:37:00,1
