960,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-05-23 07:37:00,1
2019-05-23 08:17:00,1
2019-05-23 10:56:00,1
2019-05-23 15:01:00,2
2019-05-23 15:25:00,9
2019-05-23 15:26:00,15
2019-05-23 15:27:00,14
2019-05-23 15:28:00,1
2019-05-23 15:33:00,11
2019-05-23 15:34:00,14
2019-05-23 15:35:00,14
2019-05-23 15:36:00,18
2019-05-23 15:37:00,16
2019-05-23 15:38:00,19
2019-05-23 15:39:00,12
2019-05-23 16:00:00,4
2019-05-23 16:05:00,12
2019-05-23 16:06:00,15
2019-05-23 16:07:00,6
2019-05-23 16:09:00,9
2019-05-23 16:10:00,14
2019-05-23 16:11:00,16
2019-05-23 16:12:00,15
2019-05-23 16:13:00,17
2019-05-23 16:14:00,20
2019-05-23 16:15:00,13
2019-05-23 16:26:00,9
2019-05-23 16:27:00,8
2019-05-23 16:28:00,6
2019-05-23 16:29:00,5
2019-05-23 16:30:00,5
2019-05-23 16:31:00,7
2019-05-23 16:32:00,7
2019-05-23 16:33:00,5
2019-05-23 16:34:00,7
2019-05-23 16:35:00,4
2019-05-23 16:37:00,3
2019-05-23 16:38:00,11
2019-05-23 16:39:00,7
2019-05-23 16:41:00,6
2019-05-23 16:42:00,6
2019-05-23 16:43:00,10
2019-05-23 16:44:00,15
2019-05-23 16:45:00,16
2019-05-23 16:46:00,12
2019-05-23 16:47:00,9
2019-05-23 16:49:00,6
2019-05-23 16:50:00,9
2019-05-23 16:51:00,6
2019-05-23 16:52:00,9
2019-05-23 16:53:00,10
2019-05-23 16:54:00,22
2019-05-23 16:55:00,14
2019-05-23 16:56:00,3
2019-05-23 16:57:00,154
2019-05-23 16:58:00,24
2019-05-23 16:59:00,14
2019-05-23 17:00:00,7
2019-05-23 17:01:00,20
2019-05-23 17:02:00,15
2019-05-23 17:03:00,12
2019-05-23 17:04:00,6
2019-05-23 17:05:00,3
2019-05-23 17:06:00,15
2019-05-23 17:07:00,18
2019-05-23 17:08:00,12
2019-05-23 17:09:00,9
2019-05-23 17:10:00,3
2019-05-23 17:11:00,3
2019-05-23 17:12:00,3
2019-05-23 17:13:00,3
2019-05-23 17:14:00,21
2019-05-23 17:15:00,6
2019-05-23 17:16:00,7
2019-05-23 17:17:00,8
2019-05-23 17:18:00,18
2019-05-23 17:19:00,9
2019-05-23 17:20:00,17
2019-05-23 17:21:00,11
2019-05-23 17:22:00,12
2019-05-23 23:00:00,4
