114,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-05-23 01:09:00,1
2019-05-23 04:29:00,1
2019-05-23 08:59:00,1
2019-05-23 09:16:00,1
2019-05-23 13:23:00,1
2019-05-23 14:23:00,2
2019-05-23 15:03:00,12
2019-05-23 15:04:00,9
2019-05-23 15:05:00,11
2019-05-23 15:06:00,13
2019-05-23 15:07:00,8
2019-05-23 15:08:00,12
2019-05-23 15:09:00,12
2019-05-23 15:19:00,12
2019-05-23 15:20:00,15
2019-05-23 15:21:00,1
2019-05-23 18:15:00,1
2019-05-23 22:24:00,1
