37,select * from sppParams where specObjId=#
2019-05-23 01:49:00,1
2019-05-23 02:47:00,1
2019-05-23 03:35:00,1
2019-05-23 06:26:00,1
2019-05-23 06:37:00,1
2019-05-23 06:54:00,1
2019-05-23 07:55:00,1
2019-05-23 08:21:00,1
2019-05-23 10:49:00,9
2019-05-23 11:45:00,1
2019-05-23 12:58:00,10
2019-05-23 14:08:00,1
2019-05-23 14:29:00,1
2019-05-23 15:13:00,1
2019-05-23 15:31:00,1
2019-05-23 15:39:00,1
2019-05-23 16:47:00,1
2019-05-23 17:00:00,1
2019-05-23 22:10:00,1
2019-05-23 23:27:00,1
