6,select top # * from [SpecZoo2]
2019-05-23 15:58:00,1
2019-05-23 16:50:00,1
2019-05-23 17:23:00,1
2019-05-23 17:35:00,1
2019-05-23 17:39:00,1
2019-05-23 17:47:00,1
