6,"SELECT TOP # p.objId,p.ra,p.dec   FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND #   AND p.g BETWEEN # AND #"
2019-05-23 13:19:00,1
2019-05-23 13:20:00,1
2019-05-23 13:25:00,1
2019-05-23 13:28:00,1
2019-05-23 13:41:00,1
2019-05-23 13:58:00,1
