2,"SELECT TOP # p.ra,p.dec   FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND #   AND p.g BETWEEN # AND #"
2019-05-23 13:41:00,2
