1,"select top #   p.fieldId, p.objId,    p.rowc, p.rowc_u, p.rowc_g, p.rowc_r, p.rowc_i, p.rowc_z,      p.colc, p.colcErr, p.colc_u, p.colc_g, p.colc_r, p.colc_i, p.colc_z,   p.offsetRa_u, p.offsetRa_g, p.offsetRa_r, p.offsetRa_i, p.offsetRa_z,   p.offsetDec_u, p.offsetDec_g, p.offsetDec_r, p.offsetDec_i, p.offsetDec_z,   into mydb.galaxy_sort1# from Galaxy as p"
2019-05-23 09:45:00,1
