429,"select ObjID,ra,dec,dbo.fIAUFromEq(ra,dec) FROM PhotoObj WHERE ObjID=#"
2019-05-23 19:02:00,157
2019-05-23 19:03:00,52
2019-05-23 19:07:00,18
2019-05-23 19:08:00,190
2019-05-23 21:35:00,2
2019-05-23 21:36:00,10
