147,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-09-03 00:11:00,1
2019-09-03 00:14:00,1
2019-09-03 00:20:00,1
2019-09-03 00:21:00,1
2019-09-03 00:29:00,1
2019-09-03 00:39:00,1
2019-09-03 00:49:00,1
2019-09-03 01:02:00,1
2019-09-03 01:06:00,1
2019-09-03 01:07:00,1
2019-09-03 01:12:00,1
2019-09-03 01:17:00,1
2019-09-03 01:27:00,1
2019-09-03 01:33:00,1
2019-09-03 01:38:00,1
2019-09-03 01:45:00,1
2019-09-03 01:50:00,1
2019-09-03 01:52:00,1
2019-09-03 01:58:00,1
2019-09-03 02:00:00,1
2019-09-03 02:01:00,1
2019-09-03 02:02:00,1
2019-09-03 02:05:00,1
2019-09-03 02:08:00,1
2019-09-03 02:25:00,1
2019-09-03 02:31:00,1
2019-09-03 02:42:00,1
2019-09-03 02:46:00,1
2019-09-03 03:18:00,1
2019-09-03 03:19:00,1
2019-09-03 03:20:00,1
2019-09-03 03:23:00,2
2019-09-03 03:27:00,2
2019-09-03 03:30:00,1
2019-09-03 03:31:00,1
2019-09-03 03:34:00,2
2019-09-03 03:35:00,1
2019-09-03 03:37:00,2
2019-09-03 04:08:00,1
2019-09-03 04:10:00,1
2019-09-03 04:11:00,1
2019-09-03 04:15:00,1
2019-09-03 04:24:00,1
2019-09-03 04:46:00,1
2019-09-03 07:01:00,1
2019-09-03 07:03:00,1
2019-09-03 07:10:00,1
2019-09-03 07:11:00,1
2019-09-03 07:14:00,1
2019-09-03 07:19:00,2
2019-09-03 07:23:00,1
2019-09-03 07:29:00,1
2019-09-03 07:32:00,1
2019-09-03 07:44:00,1
2019-09-03 07:58:00,2
2019-09-03 08:01:00,1
2019-09-03 08:07:00,1
2019-09-03 08:22:00,1
2019-09-03 08:55:00,1
2019-09-03 09:04:00,1
2019-09-03 09:05:00,1
2019-09-03 09:14:00,1
2019-09-03 09:15:00,1
2019-09-03 09:25:00,1
2019-09-03 09:27:00,1
2019-09-03 09:42:00,1
2019-09-03 09:59:00,1
2019-09-03 10:07:00,1
2019-09-03 10:13:00,1
2019-09-03 10:16:00,1
2019-09-03 10:20:00,1
2019-09-03 10:22:00,2
2019-09-03 10:24:00,1
2019-09-03 10:31:00,1
2019-09-03 10:33:00,1
2019-09-03 11:55:00,1
2019-09-03 12:16:00,1
2019-09-03 12:45:00,1
2019-09-03 12:58:00,1
2019-09-03 13:09:00,1
2019-09-03 13:43:00,1
2019-09-03 13:44:00,1
2019-09-03 13:47:00,1
2019-09-03 13:48:00,1
2019-09-03 14:19:00,1
2019-09-03 14:36:00,1
2019-09-03 14:42:00,1
2019-09-03 15:43:00,1
2019-09-03 17:42:00,1
2019-09-03 18:19:00,1
2019-09-03 19:21:00,1
2019-09-03 19:22:00,1
2019-09-03 19:28:00,1
2019-09-03 19:44:00,2
2019-09-03 20:05:00,1
2019-09-03 20:09:00,1
2019-09-03 20:10:00,1
2019-09-03 20:11:00,1
2019-09-03 20:14:00,1
2019-09-03 20:15:00,1
2019-09-03 20:17:00,1
2019-09-03 20:19:00,1
2019-09-03 20:23:00,1
2019-09-03 20:24:00,1
2019-09-03 20:25:00,1
2019-09-03 20:28:00,1
2019-09-03 20:29:00,1
2019-09-03 20:31:00,2
2019-09-03 20:34:00,1
2019-09-03 20:35:00,2
2019-09-03 20:39:00,2
2019-09-03 20:45:00,1
2019-09-03 20:47:00,1
2019-09-03 20:50:00,2
2019-09-03 20:54:00,2
2019-09-03 20:58:00,2
2019-09-03 20:59:00,1
2019-09-03 21:01:00,1
2019-09-03 21:02:00,1
2019-09-03 21:04:00,1
2019-09-03 21:05:00,1
2019-09-03 21:06:00,1
2019-09-03 21:38:00,1
2019-09-03 21:44:00,2
2019-09-03 21:48:00,1
2019-09-03 21:50:00,1
2019-09-03 21:51:00,1
2019-09-03 21:59:00,1
2019-09-03 23:36:00,1
2019-09-03 23:38:00,1
2019-09-03 23:39:00,1
2019-09-03 23:45:00,1
