630,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-09-03 17:27:00,16
2019-09-03 17:28:00,48
2019-09-03 17:29:00,28
2019-09-03 17:30:00,22
2019-09-03 17:31:00,12
2019-09-03 17:38:00,17
2019-09-03 17:39:00,10
2019-09-03 17:51:00,8
2019-09-03 17:52:00,12
2019-09-03 17:53:00,30
2019-09-03 17:54:00,30
2019-09-03 17:55:00,12
2019-09-03 17:56:00,16
2019-09-03 17:57:00,13
2019-09-03 17:58:00,13
2019-09-03 17:59:00,14
2019-09-03 18:00:00,11
2019-09-03 18:01:00,12
2019-09-03 18:45:00,4
2019-09-03 18:46:00,14
2019-09-03 18:47:00,18
2019-09-03 18:48:00,18
2019-09-03 19:53:00,3
2019-09-03 20:23:00,18
2019-09-03 20:24:00,50
2019-09-03 20:25:00,2
2019-09-03 20:34:00,26
2019-09-03 20:35:00,45
2019-09-03 20:36:00,25
2019-09-03 20:37:00,33
2019-09-03 20:38:00,17
2019-09-03 22:58:00,7
2019-09-03 22:59:00,26
