226,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-03 19:51:00,16
2019-09-03 19:52:00,18
2019-09-03 19:53:00,18
2019-09-03 19:54:00,18
2019-09-03 19:55:00,20
2019-09-03 19:56:00,22
2019-09-03 19:57:00,14
2019-09-03 19:58:00,16
2019-09-03 19:59:00,2
2019-09-03 20:00:00,6
2019-09-03 20:01:00,18
2019-09-03 20:02:00,20
2019-09-03 20:03:00,22
2019-09-03 20:04:00,16
