29,select * from Field where fieldId=#
2019-09-03 00:20:00,1
2019-09-03 01:00:00,1
2019-09-03 01:59:00,1
2019-09-03 04:49:00,1
2019-09-03 05:47:00,1
2019-09-03 07:59:00,1
2019-09-03 08:05:00,1
2019-09-03 08:48:00,1
2019-09-03 10:46:00,1
2019-09-03 10:59:00,1
2019-09-03 11:49:00,1
2019-09-03 12:12:00,1
2019-09-03 12:45:00,1
2019-09-03 13:11:00,1
2019-09-03 13:16:00,1
2019-09-03 13:49:00,1
2019-09-03 14:37:00,1
2019-09-03 15:52:00,1
2019-09-03 15:55:00,1
2019-09-03 16:28:00,2
2019-09-03 16:42:00,1
2019-09-03 17:12:00,1
2019-09-03 17:51:00,1
2019-09-03 19:18:00,1
2019-09-03 20:44:00,1
2019-09-03 21:09:00,1
2019-09-03 22:43:00,1
2019-09-03 23:07:00,1
