169,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-09-03 01:07:00,2
2019-09-03 01:09:00,2
2019-09-03 01:26:00,1
2019-09-03 01:27:00,5
2019-09-03 01:45:00,4
2019-09-03 01:47:00,4
2019-09-03 01:48:00,6
2019-09-03 01:49:00,4
2019-09-03 01:50:00,3
2019-09-03 01:51:00,3
2019-09-03 01:52:00,4
2019-09-03 01:53:00,4
2019-09-03 01:54:00,4
2019-09-03 01:56:00,4
2019-09-03 01:57:00,4
2019-09-03 01:58:00,4
2019-09-03 02:00:00,4
2019-09-03 02:01:00,4
2019-09-03 02:02:00,6
2019-09-03 02:03:00,4
2019-09-03 02:04:00,4
2019-09-03 02:05:00,4
2019-09-03 02:12:00,4
2019-09-03 02:16:00,6
2019-09-03 02:17:00,4
2019-09-03 02:19:00,4
2019-09-03 02:57:00,2
2019-09-03 08:30:00,1
2019-09-03 18:05:00,4
2019-09-03 18:06:00,2
2019-09-03 18:07:00,2
2019-09-03 18:13:00,4
2019-09-03 18:14:00,3
2019-09-03 18:15:00,5
2019-09-03 18:16:00,4
2019-09-03 18:17:00,4
2019-09-03 18:18:00,2
2019-09-03 18:19:00,2
2019-09-03 18:20:00,2
2019-09-03 18:21:00,8
2019-09-03 18:22:00,4
2019-09-03 18:23:00,2
2019-09-03 18:24:00,4
2019-09-03 18:25:00,3
2019-09-03 18:26:00,4
2019-09-03 18:27:00,1
2019-09-03 23:35:00,4
