92,select * from fDocFunctionParams(&&&)
2019-09-03 01:25:00,1
2019-09-03 01:27:00,2
2019-09-03 01:38:00,1
2019-09-03 02:56:00,5
2019-09-03 03:01:00,1
2019-09-03 04:54:00,1
2019-09-03 05:05:00,1
2019-09-03 05:23:00,1
2019-09-03 06:13:00,1
2019-09-03 06:26:00,3
2019-09-03 06:27:00,1
2019-09-03 06:28:00,1
2019-09-03 07:04:00,2
2019-09-03 07:06:00,1
2019-09-03 07:10:00,2
2019-09-03 07:11:00,4
2019-09-03 07:12:00,2
2019-09-03 07:24:00,1
2019-09-03 07:25:00,13
2019-09-03 07:26:00,1
2019-09-03 09:18:00,5
2019-09-03 09:19:00,2
2019-09-03 11:32:00,1
2019-09-03 12:31:00,1
2019-09-03 12:43:00,1
2019-09-03 13:33:00,1
2019-09-03 13:34:00,1
2019-09-03 13:44:00,1
2019-09-03 15:04:00,1
2019-09-03 15:31:00,2
2019-09-03 16:06:00,1
2019-09-03 17:13:00,1
2019-09-03 18:04:00,1
2019-09-03 19:07:00,1
2019-09-03 19:33:00,1
2019-09-03 20:52:00,1
2019-09-03 22:15:00,1
2019-09-03 22:43:00,1
2019-09-03 22:55:00,6
2019-09-03 22:56:00,10
2019-09-03 22:57:00,5
2019-09-03 22:58:00,2
