36,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-09-03 03:10:00,1
2019-09-03 03:13:00,1
2019-09-03 03:19:00,1
2019-09-03 03:24:00,1
2019-09-03 03:30:00,1
2019-09-03 03:33:00,1
2019-09-03 03:43:00,1
2019-09-03 03:49:00,1
2019-09-03 03:55:00,1
2019-09-03 04:08:00,1
2019-09-03 04:16:00,1
2019-09-03 04:32:00,1
2019-09-03 04:36:00,1
2019-09-03 04:39:00,1
2019-09-03 04:45:00,1
2019-09-03 04:52:00,1
2019-09-03 04:55:00,1
2019-09-03 05:00:00,1
2019-09-03 05:03:00,1
2019-09-03 05:09:00,1
2019-09-03 05:13:00,1
2019-09-03 05:25:00,1
2019-09-03 05:34:00,1
2019-09-03 05:41:00,1
2019-09-03 05:51:00,1
2019-09-03 05:54:00,1
2019-09-03 06:00:00,1
2019-09-03 06:04:00,1
2019-09-03 06:06:00,1
2019-09-03 06:10:00,1
2019-09-03 06:19:00,1
2019-09-03 06:29:00,1
2019-09-03 06:41:00,1
2019-09-03 06:58:00,1
2019-09-03 07:05:00,1
2019-09-03 07:15:00,1
