188,select * from dbo.fDocColumns(&&&)
2019-09-03 00:46:00,1
2019-09-03 00:47:00,2
2019-09-03 01:16:00,1
2019-09-03 01:32:00,1
2019-09-03 01:35:00,1
2019-09-03 02:02:00,2
2019-09-03 02:06:00,2
2019-09-03 02:46:00,1
2019-09-03 03:01:00,2
2019-09-03 03:04:00,2
2019-09-03 03:06:00,1
2019-09-03 03:08:00,1
2019-09-03 03:17:00,1
2019-09-03 03:22:00,1
2019-09-03 04:09:00,1
2019-09-03 04:31:00,1
2019-09-03 04:52:00,1
2019-09-03 04:53:00,3
2019-09-03 04:59:00,2
2019-09-03 05:06:00,1
2019-09-03 05:18:00,1
2019-09-03 05:20:00,1
2019-09-03 05:24:00,1
2019-09-03 05:37:00,1
2019-09-03 05:38:00,1
2019-09-03 05:45:00,2
2019-09-03 05:46:00,2
2019-09-03 05:47:00,1
2019-09-03 05:53:00,1
2019-09-03 06:06:00,2
2019-09-03 06:13:00,2
2019-09-03 06:18:00,2
2019-09-03 06:28:00,1
2019-09-03 06:52:00,1
2019-09-03 06:59:00,1
2019-09-03 07:06:00,2
2019-09-03 07:10:00,1
2019-09-03 07:11:00,1
2019-09-03 07:27:00,3
2019-09-03 07:37:00,2
2019-09-03 07:38:00,1
2019-09-03 07:58:00,2
2019-09-03 08:06:00,1
2019-09-03 08:11:00,2
2019-09-03 08:21:00,1
2019-09-03 08:36:00,1
2019-09-03 08:49:00,1
2019-09-03 09:10:00,1
2019-09-03 09:24:00,2
2019-09-03 09:54:00,1
2019-09-03 10:15:00,2
2019-09-03 10:27:00,1
2019-09-03 10:54:00,2
2019-09-03 11:28:00,1
2019-09-03 11:31:00,1
2019-09-03 11:33:00,2
2019-09-03 11:42:00,2
2019-09-03 11:45:00,1
2019-09-03 11:54:00,1
2019-09-03 12:00:00,1
2019-09-03 12:37:00,1
2019-09-03 12:51:00,1
2019-09-03 13:28:00,1
2019-09-03 13:48:00,1
2019-09-03 13:55:00,1
2019-09-03 14:06:00,2
2019-09-03 14:07:00,5
2019-09-03 14:19:00,1
2019-09-03 14:23:00,2
2019-09-03 14:36:00,1
2019-09-03 14:37:00,2
2019-09-03 15:00:00,1
2019-09-03 15:07:00,1
2019-09-03 15:12:00,2
2019-09-03 15:14:00,1
2019-09-03 15:16:00,1
2019-09-03 15:21:00,1
2019-09-03 15:31:00,1
2019-09-03 15:32:00,1
2019-09-03 16:00:00,1
2019-09-03 16:01:00,1
2019-09-03 16:09:00,2
2019-09-03 16:12:00,1
2019-09-03 16:21:00,1
2019-09-03 16:37:00,1
2019-09-03 16:50:00,2
2019-09-03 17:09:00,1
2019-09-03 17:22:00,1
2019-09-03 17:23:00,1
2019-09-03 17:34:00,1
2019-09-03 17:44:00,1
2019-09-03 17:53:00,2
2019-09-03 18:09:00,1
2019-09-03 18:25:00,2
2019-09-03 18:40:00,2
2019-09-03 18:52:00,1
2019-09-03 18:53:00,1
2019-09-03 18:55:00,2
2019-09-03 18:56:00,1
2019-09-03 18:57:00,1
2019-09-03 19:06:00,1
2019-09-03 19:07:00,2
2019-09-03 19:09:00,2
2019-09-03 19:13:00,4
2019-09-03 19:15:00,2
2019-09-03 19:36:00,2
2019-09-03 19:42:00,1
2019-09-03 20:03:00,2
2019-09-03 20:51:00,1
2019-09-03 21:19:00,2
2019-09-03 21:26:00,1
2019-09-03 21:47:00,2
2019-09-03 22:08:00,2
2019-09-03 22:14:00,1
2019-09-03 22:22:00,1
2019-09-03 22:24:00,2
2019-09-03 22:25:00,1
2019-09-03 22:43:00,1
2019-09-03 22:49:00,1
2019-09-03 22:56:00,8
2019-09-03 22:57:00,2
2019-09-03 22:58:00,1
2019-09-03 23:11:00,1
2019-09-03 23:13:00,2
2019-09-03 23:19:00,2
2019-09-03 23:38:00,1
2019-09-03 23:39:00,1
2019-09-03 23:44:00,1
