401,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-09-03 00:00:00,1
2019-09-03 00:01:00,1
2019-09-03 00:06:00,1
2019-09-03 00:07:00,1
2019-09-03 00:09:00,1
2019-09-03 00:13:00,1
2019-09-03 00:16:00,1
2019-09-03 00:18:00,1
2019-09-03 00:19:00,1
2019-09-03 00:23:00,2
2019-09-03 00:28:00,1
2019-09-03 00:31:00,1
2019-09-03 00:33:00,1
2019-09-03 00:35:00,2
2019-09-03 00:37:00,1
2019-09-03 00:38:00,2
2019-09-03 00:41:00,2
2019-09-03 00:44:00,1
2019-09-03 00:46:00,1
2019-09-03 00:48:00,1
2019-09-03 00:50:00,1
2019-09-03 00:52:00,1
2019-09-03 00:53:00,1
2019-09-03 00:55:00,1
2019-09-03 00:58:00,1
2019-09-03 01:02:00,2
2019-09-03 01:07:00,1
2019-09-03 01:10:00,1
2019-09-03 01:13:00,1
2019-09-03 01:17:00,2
2019-09-03 01:22:00,1
2019-09-03 01:25:00,1
2019-09-03 01:28:00,1
2019-09-03 01:30:00,1
2019-09-03 01:34:00,1
2019-09-03 01:38:00,1
2019-09-03 01:40:00,1
2019-09-03 01:41:00,1
2019-09-03 01:42:00,1
2019-09-03 01:45:00,2
2019-09-03 01:47:00,1
2019-09-03 01:49:00,2
2019-09-03 01:51:00,1
2019-09-03 01:52:00,1
2019-09-03 01:54:00,1
2019-09-03 01:57:00,1
2019-09-03 01:58:00,1
2019-09-03 02:00:00,1
2019-09-03 02:07:00,2
2019-09-03 02:13:00,1
2019-09-03 02:14:00,1
2019-09-03 02:15:00,1
2019-09-03 02:20:00,2
2019-09-03 02:26:00,1
2019-09-03 02:29:00,1
2019-09-03 02:30:00,1
2019-09-03 02:32:00,1
2019-09-03 02:34:00,1
2019-09-03 02:36:00,2
2019-09-03 02:40:00,1
2019-09-03 02:43:00,1
2019-09-03 02:45:00,1
2019-09-03 02:47:00,1
2019-09-03 02:50:00,1
2019-09-03 02:51:00,1
2019-09-03 02:56:00,1
2019-09-03 02:57:00,1
2019-09-03 03:10:00,2
2019-09-03 03:18:00,2
2019-09-03 03:24:00,1
2019-09-03 03:25:00,1
2019-09-03 03:34:00,1
2019-09-03 03:35:00,1
2019-09-03 03:36:00,1
2019-09-03 03:38:00,1
2019-09-03 03:39:00,1
2019-09-03 03:40:00,1
2019-09-03 03:41:00,1
2019-09-03 03:50:00,2
2019-09-03 03:57:00,2
2019-09-03 04:05:00,1
2019-09-03 04:06:00,1
2019-09-03 04:14:00,1
2019-09-03 04:17:00,1
2019-09-03 04:19:00,1
2019-09-03 04:28:00,2
2019-09-03 04:32:00,2
2019-09-03 04:37:00,1
2019-09-03 04:38:00,1
2019-09-03 04:44:00,2
2019-09-03 04:47:00,2
2019-09-03 04:49:00,1
2019-09-03 04:50:00,2
2019-09-03 04:51:00,1
2019-09-03 04:52:00,1
2019-09-03 04:53:00,1
2019-09-03 04:56:00,1
2019-09-03 04:58:00,1
2019-09-03 04:59:00,1
2019-09-03 05:00:00,1
2019-09-03 05:01:00,1
2019-09-03 05:03:00,1
2019-09-03 05:05:00,2
2019-09-03 05:08:00,1
2019-09-03 05:09:00,2
2019-09-03 05:10:00,1
2019-09-03 05:11:00,2
2019-09-03 05:16:00,1
2019-09-03 05:18:00,2
2019-09-03 05:23:00,2
2019-09-03 05:27:00,1
2019-09-03 05:31:00,2
2019-09-03 05:36:00,1
2019-09-03 05:40:00,1
2019-09-03 05:44:00,1
2019-09-03 05:48:00,1
2019-09-03 05:52:00,2
2019-09-03 05:56:00,1
2019-09-03 06:01:00,1
2019-09-03 06:05:00,1
2019-09-03 06:09:00,1
2019-09-03 06:10:00,1
2019-09-03 06:15:00,1
2019-09-03 06:19:00,2
2019-09-03 06:25:00,2
2019-09-03 06:31:00,2
2019-09-03 06:37:00,1
2019-09-03 06:41:00,1
2019-09-03 06:45:00,1
2019-09-03 06:49:00,1
2019-09-03 06:53:00,1
2019-09-03 06:57:00,1
2019-09-03 07:01:00,1
2019-09-03 07:04:00,1
2019-09-03 07:05:00,1
2019-09-03 07:10:00,2
2019-09-03 07:14:00,1
2019-09-03 07:19:00,1
2019-09-03 07:24:00,2
2019-09-03 07:29:00,1
2019-09-03 07:33:00,1
2019-09-03 07:37:00,2
2019-09-03 07:43:00,1
2019-09-03 07:47:00,1
2019-09-03 07:51:00,1
2019-09-03 07:56:00,2
2019-09-03 08:02:00,1
2019-09-03 08:07:00,2
2019-09-03 08:13:00,1
2019-09-03 08:17:00,2
2019-09-03 08:22:00,2
2019-09-03 08:28:00,1
2019-09-03 08:31:00,1
2019-09-03 08:35:00,2
2019-09-03 08:40:00,1
2019-09-03 08:45:00,1
2019-09-03 08:46:00,1
2019-09-03 08:51:00,1
2019-09-03 08:55:00,1
2019-09-03 09:00:00,1
2019-09-03 09:05:00,1
2019-09-03 09:09:00,1
2019-09-03 09:10:00,1
2019-09-03 09:15:00,1
2019-09-03 09:20:00,1
2019-09-03 09:24:00,1
2019-09-03 09:28:00,1
2019-09-03 09:33:00,1
2019-09-03 09:36:00,1
2019-09-03 09:37:00,1
2019-09-03 09:42:00,1
2019-09-03 09:46:00,2
2019-09-03 09:51:00,1
2019-09-03 09:55:00,2
2019-09-03 10:01:00,1
2019-09-03 10:07:00,1
2019-09-03 10:12:00,1
2019-09-03 10:16:00,2
2019-09-03 10:22:00,2
2019-09-03 10:28:00,1
2019-09-03 10:32:00,1
2019-09-03 10:33:00,1
2019-09-03 10:37:00,2
2019-09-03 10:42:00,1
2019-09-03 10:43:00,1
2019-09-03 10:48:00,1
2019-09-03 10:53:00,1
2019-09-03 10:58:00,2
2019-09-03 11:05:00,1
2019-09-03 11:10:00,2
2019-09-03 11:17:00,1
2019-09-03 11:21:00,2
2019-09-03 11:26:00,1
2019-09-03 11:27:00,1
2019-09-03 11:33:00,2
2019-09-03 11:38:00,1
2019-09-03 11:39:00,1
2019-09-03 11:44:00,1
2019-09-03 11:45:00,1
2019-09-03 11:51:00,1
2019-09-03 11:56:00,1
2019-09-03 12:01:00,1
2019-09-03 12:06:00,2
2019-09-03 12:11:00,1
2019-09-03 12:15:00,2
2019-09-03 12:20:00,1
2019-09-03 12:21:00,1
2019-09-03 12:26:00,1
2019-09-03 12:31:00,2
2019-09-03 12:37:00,1
2019-09-03 12:45:00,1
2019-09-03 12:51:00,1
2019-09-03 12:57:00,2
2019-09-03 13:04:00,1
2019-09-03 13:09:00,1
2019-09-03 13:15:00,2
2019-09-03 13:21:00,1
2019-09-03 13:22:00,1
2019-09-03 13:27:00,2
2019-09-03 13:33:00,2
2019-09-03 13:37:00,1
2019-09-03 13:41:00,1
2019-09-03 13:46:00,1
2019-09-03 13:51:00,1
2019-09-03 13:56:00,1
2019-09-03 14:00:00,1
2019-09-03 14:01:00,1
2019-09-03 14:06:00,1
2019-09-03 14:12:00,2
2019-09-03 14:17:00,1
2019-09-03 14:18:00,1
2019-09-03 14:23:00,1
2019-09-03 14:24:00,1
2019-09-03 14:29:00,1
2019-09-03 14:35:00,1
2019-09-03 14:40:00,1
2019-09-03 14:46:00,2
2019-09-03 14:52:00,2
2019-09-03 14:58:00,2
2019-09-03 15:05:00,1
2019-09-03 15:10:00,2
2019-09-03 15:17:00,1
2019-09-03 15:21:00,1
2019-09-03 15:22:00,1
2019-09-03 15:28:00,1
2019-09-03 15:33:00,1
2019-09-03 15:34:00,1
2019-09-03 15:41:00,1
2019-09-03 15:47:00,1
2019-09-03 15:53:00,1
2019-09-03 16:00:00,1
2019-09-03 16:07:00,1
2019-09-03 16:12:00,1
2019-09-03 16:13:00,1
2019-09-03 16:20:00,1
2019-09-03 16:24:00,1
2019-09-03 16:28:00,1
2019-09-03 16:33:00,1
2019-09-03 16:39:00,1
2019-09-03 16:43:00,1
2019-09-03 16:47:00,2
2019-09-03 16:53:00,1
2019-09-03 16:58:00,1
2019-09-03 17:04:00,1
2019-09-03 17:05:00,1
2019-09-03 17:06:00,1
2019-09-03 17:11:00,2
2019-09-03 17:18:00,1
2019-09-03 17:24:00,1
2019-09-03 17:31:00,1
2019-09-03 17:35:00,1
2019-09-03 17:36:00,1
2019-09-03 17:42:00,1
2019-09-03 17:49:00,1
2019-09-03 17:54:00,1
2019-09-03 17:59:00,1
2019-09-03 18:00:00,1
2019-09-03 18:06:00,1
2019-09-03 18:11:00,1
2019-09-03 18:12:00,1
2019-09-03 18:18:00,1
2019-09-03 18:25:00,2
2019-09-03 18:31:00,1
2019-09-03 18:36:00,1
2019-09-03 18:43:00,1
2019-09-03 18:48:00,1
2019-09-03 18:52:00,1
2019-09-03 18:58:00,1
2019-09-03 19:03:00,2
2019-09-03 19:10:00,1
2019-09-03 19:16:00,1
2019-09-03 19:17:00,1
2019-09-03 19:23:00,1
2019-09-03 19:24:00,1
2019-09-03 19:29:00,1
2019-09-03 19:30:00,1
2019-09-03 19:37:00,1
2019-09-03 19:42:00,1
2019-09-03 19:43:00,1
2019-09-03 19:50:00,1
2019-09-03 19:51:00,1
2019-09-03 19:58:00,1
2019-09-03 19:59:00,1
2019-09-03 20:06:00,2
2019-09-03 20:12:00,1
2019-09-03 20:18:00,1
2019-09-03 20:24:00,1
2019-09-03 20:30:00,1
2019-09-03 20:37:00,2
2019-09-03 20:44:00,1
2019-09-03 20:50:00,1
2019-09-03 20:55:00,1
2019-09-03 21:02:00,1
2019-09-03 21:08:00,2
2019-09-03 21:16:00,1
2019-09-03 21:22:00,2
2019-09-03 21:29:00,1
2019-09-03 21:30:00,1
2019-09-03 21:38:00,1
2019-09-03 21:44:00,2
2019-09-03 21:52:00,1
2019-09-03 21:58:00,1
2019-09-03 22:04:00,2
2019-09-03 22:11:00,1
2019-09-03 22:16:00,1
2019-09-03 22:22:00,2
2019-09-03 22:30:00,1
2019-09-03 22:35:00,1
2019-09-03 22:42:00,1
2019-09-03 22:48:00,2
