26,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-05-06 03:45:00,1
2019-05-06 03:48:00,1
2019-05-06 03:53:00,1
2019-05-06 04:27:00,1
2019-05-06 06:39:00,2
2019-05-06 06:40:00,5
2019-05-06 08:55:00,1
2019-05-06 09:13:00,1
2019-05-06 13:00:00,1
2019-05-06 15:34:00,1
2019-05-06 16:10:00,2
2019-05-06 16:12:00,1
2019-05-06 16:14:00,1
2019-05-06 16:16:00,1
2019-05-06 17:33:00,1
2019-05-06 22:30:00,1
2019-05-06 22:32:00,1
2019-05-06 22:33:00,1
2019-05-06 23:18:00,2
