1,"create table SessionLog (       --------------------------------------------------------------------------------------------- --/H a row for each distinct web or sql request correlated to its parent session.   ------------------------------------------------------------------------------- --/T flags indicate the type of reqeust ------------------------------------------------------------------------------- 		sessionID        int not null,      --/D session ID id /R Session   		rankInSession    int not null,      --/D serial number within session #,#,.. 		IpID             int not null,      --/D ipAddress of client id /R ipMap 		theTime          dateTime not null, -- time of command 		type             char(#) not null,  -- &&& web, &&& sql  		ID               int not null,      -- W: Weblog.HitID S: SqlLog.StatementID   	    templateID       int not null,      -- W: WebLog.stemID S: SqlLog.StatementID.TemplateID         primary key (sessionID, rankInSession)          )    go"
2019-05-06 15:08:00,1
