5303,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-05-06 00:00:00,5
2019-05-06 00:03:00,3
2019-05-06 00:05:00,2
2019-05-06 00:06:00,11
2019-05-06 00:07:00,4
2019-05-06 00:09:00,15
2019-05-06 00:10:00,5
2019-05-06 00:13:00,2
2019-05-06 00:15:00,2
2019-05-06 00:16:00,9
2019-05-06 00:17:00,4
2019-05-06 00:19:00,14
2019-05-06 00:20:00,5
2019-05-06 00:23:00,2
2019-05-06 00:25:00,2
2019-05-06 00:26:00,11
2019-05-06 00:27:00,4
2019-05-06 00:29:00,14
2019-05-06 00:30:00,5
2019-05-06 00:33:00,2
2019-05-06 00:35:00,2
2019-05-06 00:36:00,9
2019-05-06 00:37:00,4
2019-05-06 00:39:00,14
2019-05-06 00:40:00,5
2019-05-06 00:43:00,2
2019-05-06 00:45:00,2
2019-05-06 00:46:00,9
2019-05-06 00:47:00,4
2019-05-06 00:49:00,14
2019-05-06 00:50:00,5
2019-05-06 00:53:00,2
2019-05-06 00:55:00,3
2019-05-06 00:56:00,9
2019-05-06 00:57:00,4
2019-05-06 00:59:00,14
2019-05-06 01:00:00,5
2019-05-06 01:03:00,2
2019-05-06 01:05:00,2
2019-05-06 01:06:00,9
2019-05-06 01:07:00,4
2019-05-06 01:09:00,14
2019-05-06 01:10:00,5
2019-05-06 01:13:00,2
2019-05-06 01:15:00,2
2019-05-06 01:16:00,11
2019-05-06 01:17:00,4
2019-05-06 01:19:00,14
2019-05-06 01:20:00,5
2019-05-06 01:23:00,2
2019-05-06 01:25:00,2
2019-05-06 01:26:00,9
2019-05-06 01:27:00,4
2019-05-06 01:29:00,15
2019-05-06 01:30:00,5
2019-05-06 01:33:00,2
2019-05-06 01:35:00,2
2019-05-06 01:36:00,11
2019-05-06 01:37:00,4
2019-05-06 01:39:00,15
2019-05-06 01:40:00,5
2019-05-06 01:43:00,2
2019-05-06 01:45:00,2
2019-05-06 01:46:00,9
2019-05-06 01:47:00,4
2019-05-06 01:49:00,15
2019-05-06 01:50:00,5
2019-05-06 01:53:00,2
2019-05-06 01:55:00,2
2019-05-06 01:56:00,11
2019-05-06 01:57:00,4
2019-05-06 01:59:00,17
2019-05-06 02:00:00,5
2019-05-06 02:03:00,4
2019-05-06 02:05:00,2
2019-05-06 02:06:00,9
2019-05-06 02:07:00,4
2019-05-06 02:09:00,16
2019-05-06 02:10:00,5
2019-05-06 02:13:00,2
2019-05-06 02:15:00,2
2019-05-06 02:16:00,9
2019-05-06 02:17:00,4
2019-05-06 02:19:00,15
2019-05-06 02:20:00,5
2019-05-06 02:23:00,2
2019-05-06 02:25:00,2
2019-05-06 02:26:00,9
2019-05-06 02:27:00,4
2019-05-06 02:29:00,14
2019-05-06 02:30:00,5
2019-05-06 02:33:00,2
2019-05-06 02:35:00,2
2019-05-06 02:36:00,11
2019-05-06 02:37:00,4
2019-05-06 02:39:00,16
2019-05-06 02:40:00,5
2019-05-06 02:43:00,2
2019-05-06 02:45:00,2
2019-05-06 02:46:00,9
2019-05-06 02:47:00,4
2019-05-06 02:49:00,14
2019-05-06 02:50:00,5
2019-05-06 02:53:00,2
2019-05-06 02:55:00,2
2019-05-06 02:56:00,9
2019-05-06 02:57:00,4
2019-05-06 02:59:00,15
2019-05-06 03:00:00,5
2019-05-06 03:03:00,2
2019-05-06 03:05:00,2
2019-05-06 03:06:00,9
2019-05-06 03:07:00,3
2019-05-06 03:08:00,1
2019-05-06 03:09:00,14
2019-05-06 03:10:00,5
2019-05-06 03:13:00,2
2019-05-06 03:15:00,2
2019-05-06 03:16:00,9
2019-05-06 03:17:00,3
2019-05-06 03:18:00,1
2019-05-06 03:19:00,14
2019-05-06 03:20:00,5
2019-05-06 03:23:00,2
2019-05-06 03:25:00,2
2019-05-06 03:26:00,9
2019-05-06 03:27:00,4
2019-05-06 03:28:00,1
2019-05-06 03:29:00,14
2019-05-06 03:30:00,5
2019-05-06 03:33:00,2
2019-05-06 03:35:00,2
2019-05-06 03:36:00,9
2019-05-06 03:37:00,3
2019-05-06 03:38:00,1
2019-05-06 03:39:00,14
2019-05-06 03:40:00,5
2019-05-06 03:43:00,2
2019-05-06 03:45:00,2
2019-05-06 03:46:00,9
2019-05-06 03:47:00,3
2019-05-06 03:48:00,1
2019-05-06 03:49:00,14
2019-05-06 03:50:00,5
2019-05-06 03:53:00,2
2019-05-06 03:55:00,2
2019-05-06 03:56:00,9
2019-05-06 03:57:00,3
2019-05-06 03:58:00,1
2019-05-06 03:59:00,15
2019-05-06 04:00:00,5
2019-05-06 04:03:00,2
2019-05-06 04:05:00,2
2019-05-06 04:06:00,9
2019-05-06 04:07:00,3
2019-05-06 04:08:00,1
2019-05-06 04:09:00,16
2019-05-06 04:10:00,5
2019-05-06 04:13:00,2
2019-05-06 04:15:00,2
2019-05-06 04:16:00,9
2019-05-06 04:17:00,3
2019-05-06 04:18:00,1
2019-05-06 04:19:00,14
2019-05-06 04:20:00,6
2019-05-06 04:23:00,2
2019-05-06 04:25:00,2
2019-05-06 04:26:00,9
2019-05-06 04:27:00,4
2019-05-06 04:28:00,1
2019-05-06 04:29:00,14
2019-05-06 04:30:00,5
2019-05-06 04:33:00,2
2019-05-06 04:35:00,2
2019-05-06 04:36:00,8
2019-05-06 04:37:00,1
2019-05-06 04:38:00,3
2019-05-06 04:39:00,14
2019-05-06 04:40:00,5
2019-05-06 04:43:00,2
2019-05-06 04:45:00,2
2019-05-06 04:46:00,9
2019-05-06 04:47:00,1
2019-05-06 04:48:00,3
2019-05-06 04:49:00,14
2019-05-06 04:50:00,5
2019-05-06 04:53:00,2
2019-05-06 04:55:00,2
2019-05-06 04:56:00,9
2019-05-06 04:57:00,1
2019-05-06 04:58:00,3
2019-05-06 04:59:00,16
2019-05-06 05:00:00,5
2019-05-06 05:03:00,2
2019-05-06 05:05:00,2
2019-05-06 05:06:00,9
2019-05-06 05:07:00,1
2019-05-06 05:08:00,3
2019-05-06 05:09:00,15
2019-05-06 05:10:00,5
2019-05-06 05:13:00,2
2019-05-06 05:15:00,2
2019-05-06 05:16:00,9
2019-05-06 05:17:00,1
2019-05-06 05:18:00,3
2019-05-06 05:19:00,16
2019-05-06 05:20:00,5
2019-05-06 05:23:00,2
2019-05-06 05:25:00,2
2019-05-06 05:26:00,9
2019-05-06 05:27:00,1
2019-05-06 05:28:00,3
2019-05-06 05:29:00,14
2019-05-06 05:30:00,1
2019-05-06 05:31:00,4
2019-05-06 05:33:00,2
2019-05-06 05:35:00,2
2019-05-06 05:36:00,9
2019-05-06 05:37:00,1
2019-05-06 05:38:00,3
2019-05-06 05:39:00,15
2019-05-06 05:40:00,1
2019-05-06 05:41:00,4
2019-05-06 05:43:00,3
2019-05-06 05:45:00,2
2019-05-06 05:46:00,9
2019-05-06 05:47:00,1
2019-05-06 05:48:00,3
2019-05-06 05:49:00,14
2019-05-06 05:50:00,1
2019-05-06 05:51:00,4
2019-05-06 05:53:00,2
2019-05-06 05:55:00,2
2019-05-06 05:56:00,9
2019-05-06 05:57:00,1
2019-05-06 05:58:00,3
2019-05-06 05:59:00,15
2019-05-06 06:00:00,1
2019-05-06 06:01:00,4
2019-05-06 06:03:00,2
2019-05-06 06:05:00,2
2019-05-06 06:06:00,9
2019-05-06 06:07:00,1
2019-05-06 06:08:00,3
2019-05-06 06:09:00,14
2019-05-06 06:10:00,1
2019-05-06 06:11:00,4
2019-05-06 06:13:00,2
2019-05-06 06:15:00,2
2019-05-06 06:16:00,9
2019-05-06 06:17:00,1
