1,"SELECT all ObjID, z , RA, DEC, psfmag_u, psfmag_g, psfmag_r, psfmag_i, psfmag_z FROM SpecPhoto  WHERE class = &&& AND zWarning = # AND z<# AND psfmag_r<#"
2019-05-06 18:15:00,1
