274,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-05-06 15:42:00,1
2019-05-06 15:47:00,3
2019-05-06 15:48:00,1
2019-05-06 15:49:00,52
2019-05-06 15:50:00,24
2019-05-06 15:51:00,14
2019-05-06 15:58:00,1
2019-05-06 16:08:00,1
2019-05-06 16:10:00,1
2019-05-06 16:19:00,1
2019-05-06 16:44:00,6
2019-05-06 16:45:00,4
2019-05-06 16:46:00,2
2019-05-06 17:00:00,3
2019-05-06 17:01:00,1
2019-05-06 17:06:00,4
2019-05-06 17:32:00,2
2019-05-06 17:33:00,2
2019-05-06 17:47:00,2
2019-05-06 18:00:00,2
2019-05-06 18:01:00,2
2019-05-06 18:22:00,1
2019-05-06 18:23:00,28
2019-05-06 18:24:00,40
2019-05-06 18:25:00,28
2019-05-06 18:27:00,1
2019-05-06 18:59:00,2
2019-05-06 19:00:00,4
2019-05-06 19:01:00,6
2019-05-06 19:02:00,2
2019-05-06 19:47:00,2
2019-05-06 20:24:00,4
2019-05-06 20:28:00,4
2019-05-06 20:29:00,4
2019-05-06 20:55:00,4
2019-05-06 20:56:00,6
2019-05-06 22:09:00,4
2019-05-06 22:11:00,1
2019-05-06 22:12:00,1
2019-05-06 22:15:00,1
2019-05-06 22:16:00,1
2019-05-06 22:18:00,1
