2,"select refererDomain, count_big(*) as hits from (select substring(referer,#, 		case when charindex(&&&, referer,#) > # then charindex(&&&,referer,#)              else #  	    end) as refererDomain        from WeblogAll 	    ) T group by refererDomain go"
2019-05-06 18:18:00,2
