2,"SELECT TOP # p.ObjID,FROM,Galaxy as G,WHERE,G.lnlDev_r>G.lnlExp_r+#.# <= p.ra and p.ra <= # and # <= p.dec and p.dec <= #"
2019-05-06 07:33:00,2
