1,SELECT TOP # p.objID from Galaxy as G where G.lnlDev_r>G.lnlExp_r+# and((# - # <= p.ra and p.ra <= #) or (# <= p.ra and p.ra <= #)) and # <= p.dec and p.dec <= #
2019-05-06 07:43:00,1
