60,select * from SpecLineIndex where specObjId=#
2019-08-23 00:09:00,1
2019-08-23 00:11:00,1
2019-08-23 00:13:00,1
2019-08-23 00:18:00,1
2019-08-23 00:20:00,1
2019-08-23 00:47:00,1
2019-08-23 00:50:00,1
2019-08-23 01:42:00,1
2019-08-23 02:11:00,1
2019-08-23 02:14:00,1
2019-08-23 02:36:00,2
2019-08-23 02:37:00,1
2019-08-23 03:09:00,1
2019-08-23 03:18:00,1
2019-08-23 03:50:00,1
2019-08-23 04:06:00,1
2019-08-23 04:07:00,1
2019-08-23 04:15:00,1
2019-08-23 04:19:00,1
2019-08-23 04:48:00,1
2019-08-23 06:10:00,1
2019-08-23 07:09:00,1
2019-08-23 07:12:00,1
2019-08-23 07:15:00,1
2019-08-23 07:37:00,2
2019-08-23 08:06:00,1
2019-08-23 08:07:00,1
2019-08-23 08:10:00,1
2019-08-23 09:08:00,2
2019-08-23 10:00:00,1
2019-08-23 10:06:00,1
2019-08-23 10:07:00,1
2019-08-23 10:42:00,1
2019-08-23 11:09:00,1
2019-08-23 11:45:00,1
2019-08-23 12:44:00,1
2019-08-23 13:16:00,1
2019-08-23 13:47:00,2
2019-08-23 13:55:00,1
2019-08-23 14:19:00,1
2019-08-23 14:20:00,1
2019-08-23 14:26:00,1
2019-08-23 14:51:00,1
2019-08-23 15:12:00,1
2019-08-23 15:34:00,1
2019-08-23 15:53:00,1
2019-08-23 16:19:00,1
2019-08-23 16:20:00,1
2019-08-23 16:49:00,1
2019-08-23 18:16:00,1
2019-08-23 20:09:00,1
2019-08-23 20:42:00,1
2019-08-23 20:47:00,1
2019-08-23 22:31:00,1
2019-08-23 23:11:00,1
2019-08-23 23:29:00,1
