1,"SELECT DISTINCT p.b, p.i, p.r, p.r, p.r, p.r, p.r, p.r FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-08-23 21:48:00,1
