42,select distinct parent from DBViewCols where viewname=&&&
2019-08-23 00:08:00,2
2019-08-23 01:42:00,1
2019-08-23 02:12:00,1
2019-08-23 02:30:00,1
2019-08-23 03:37:00,1
2019-08-23 08:28:00,1
2019-08-23 09:07:00,1
2019-08-23 09:39:00,1
2019-08-23 09:54:00,1
2019-08-23 09:55:00,1
2019-08-23 09:57:00,1
2019-08-23 09:59:00,1
2019-08-23 10:00:00,3
2019-08-23 10:12:00,1
2019-08-23 13:13:00,1
2019-08-23 13:20:00,1
2019-08-23 13:31:00,1
2019-08-23 13:32:00,1
2019-08-23 13:45:00,1
2019-08-23 13:48:00,1
2019-08-23 14:05:00,1
2019-08-23 14:25:00,1
2019-08-23 15:47:00,1
2019-08-23 15:58:00,2
2019-08-23 15:59:00,2
2019-08-23 16:25:00,1
2019-08-23 17:07:00,1
2019-08-23 18:25:00,1
2019-08-23 19:36:00,1
2019-08-23 20:54:00,1
2019-08-23 21:12:00,1
2019-08-23 21:23:00,1
2019-08-23 21:39:00,1
2019-08-23 21:50:00,1
2019-08-23 22:13:00,1
2019-08-23 22:55:00,1
2019-08-23 23:18:00,1
