27,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID  AND p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.r BETWEEN # AND # AND p.i BETWEEN # AND # AND p.z BETWEEN # AND #"
2019-08-23 13:31:00,1
2019-08-23 13:32:00,1
2019-08-23 13:38:00,1
2019-08-23 13:47:00,1
2019-08-23 13:55:00,1
2019-08-23 14:03:00,1
2019-08-23 14:11:00,1
2019-08-23 14:14:00,1
2019-08-23 14:15:00,1
2019-08-23 14:16:00,1
2019-08-23 14:17:00,1
2019-08-23 14:18:00,1
2019-08-23 14:19:00,1
2019-08-23 14:20:00,1
2019-08-23 14:21:00,1
2019-08-23 14:22:00,1
2019-08-23 14:23:00,1
2019-08-23 14:25:00,1
2019-08-23 14:27:00,1
2019-08-23 14:30:00,1
2019-08-23 14:31:00,1
2019-08-23 14:32:00,1
2019-08-23 14:33:00,2
2019-08-23 14:34:00,1
2019-08-23 14:36:00,1
2019-08-23 14:37:00,1
